prototype,symbol,month,regime,bars,coverage
Regime-2,ETHUSDT,2026-05,RANGE,1315,0.4418682795698925
Regime-2,ETHUSDT,2026-05,TREND,566,0.19018817204301075
Regime-2,ETHUSDT,2026-05,UNCERTAIN,1095,0.36794354838709675
Regime-2,ETHUSDT,2026-06,RANGE,995,0.3832819722650231
Regime-2,ETHUSDT,2026-06,TREND,490,0.18875192604006163
Regime-2,ETHUSDT,2026-06,UNCERTAIN,1111,0.4279661016949153
Regime-2,SOLUSDT,2020-09,RANGE,486,0.3029925187032419
Regime-2,SOLUSDT,2020-09,TREND,404,0.2518703241895262
Regime-2,SOLUSDT,2020-09,UNCERTAIN,714,0.4451371571072319
Regime-2,SOLUSDT,2020-10,RANGE,766,0.25739247311827956
Regime-2,SOLUSDT,2020-10,TREND,726,0.2439516129032258
Regime-2,SOLUSDT,2020-10,UNCERTAIN,1484,0.4986559139784946
Regime-2,SOLUSDT,2020-11,RANGE,732,0.25416666666666665
Regime-2,SOLUSDT,2020-11,TREND,951,0.3302083333333333
Regime-2,SOLUSDT,2020-11,UNCERTAIN,1197,0.415625
Regime-2,SOLUSDT,2020-12,RANGE,731,0.24563172043010753
Regime-2,SOLUSDT,2020-12,TREND,718,0.24126344086021506
Regime-2,SOLUSDT,2020-12,UNCERTAIN,1527,0.5131048387096774
Regime-2,SOLUSDT,2021-01,RANGE,458,0.1538978494623656
Regime-2,SOLUSDT,2021-01,TREND,1302,0.4375
Regime-2,SOLUSDT,2021-01,UNCERTAIN,1216,0.40860215053763443
Regime-2,SOLUSDT,2021-02,RANGE,210,0.078125
Regime-2,SOLUSDT,2021-02,TREND,1503,0.5591517857142857
Regime-2,SOLUSDT,2021-02,UNCERTAIN,975,0.3627232142857143
Regime-2,SOLUSDT,2021-03,RANGE,395,0.1327284946236559
Regime-2,SOLUSDT,2021-03,TREND,1482,0.49798387096774194
Regime-2,SOLUSDT,2021-03,UNCERTAIN,1099,0.36928763440860213
Regime-2,SOLUSDT,2021-04,RANGE,965,0.3350694444444444
Regime-2,SOLUSDT,2021-04,TREND,886,0.3076388888888889
Regime-2,SOLUSDT,2021-04,UNCERTAIN,1029,0.3572916666666667
Regime-2,SOLUSDT,2021-05,RANGE,917,0.3081317204301075
Regime-2,SOLUSDT,2021-05,TREND,709,0.23823924731182797
Regime-2,SOLUSDT,2021-05,UNCERTAIN,1350,0.4536290322580645
Regime-2,SOLUSDT,2021-06,RANGE,799,0.27743055555555557
Regime-2,SOLUSDT,2021-06,TREND,957,0.33229166666666665
Regime-2,SOLUSDT,2021-06,UNCERTAIN,1124,0.3902777777777778
Regime-2,SOLUSDT,2021-07,RANGE,797,0.26780913978494625
Regime-2,SOLUSDT,2021-07,TREND,827,0.27788978494623656
Regime-2,SOLUSDT,2021-07,UNCERTAIN,1352,0.4543010752688172
Regime-2,SOLUSDT,2021-08,RANGE,705,0.2368951612903226
Regime-2,SOLUSDT,2021-08,TREND,1135,0.38138440860215056
Regime-2,SOLUSDT,2021-08,UNCERTAIN,1136,0.3817204301075269
Regime-2,SOLUSDT,2021-09,RANGE,790,0.2743055555555556
Regime-2,SOLUSDT,2021-09,TREND,839,0.29131944444444446
Regime-2,SOLUSDT,2021-09,UNCERTAIN,1251,0.434375
Regime-2,SOLUSDT,2021-10,RANGE,1230,0.41330645161290325
Regime-2,SOLUSDT,2021-10,TREND,773,0.259744623655914
Regime-2,SOLUSDT,2021-10,UNCERTAIN,973,0.3269489247311828
Regime-2,SOLUSDT,2021-11,RANGE,1059,0.36770833333333336
Regime-2,SOLUSDT,2021-11,TREND,760,0.2638888888888889
Regime-2,SOLUSDT,2021-11,UNCERTAIN,1061,0.3684027777777778
Regime-2,SOLUSDT,2021-12,RANGE,893,0.30006720430107525
Regime-2,SOLUSDT,2021-12,TREND,796,0.2674731182795699
Regime-2,SOLUSDT,2021-12,UNCERTAIN,1287,0.4324596774193548
Regime-2,SOLUSDT,2022-01,RANGE,1006,0.33803763440860213
Regime-2,SOLUSDT,2022-01,TREND,644,0.2163978494623656
Regime-2,SOLUSDT,2022-01,UNCERTAIN,1326,0.44556451612903225
Regime-2,SOLUSDT,2022-02,RANGE,564,0.235
Regime-2,SOLUSDT,2022-02,TREND,656,0.2733333333333333
Regime-2,SOLUSDT,2022-02,UNCERTAIN,1180,0.49166666666666664
Regime-2,SOLUSDT,2022-03,RANGE,736,0.24731182795698925
Regime-2,SOLUSDT,2022-03,TREND,1071,0.3598790322580645
Regime-2,SOLUSDT,2022-03,UNCERTAIN,1169,0.39280913978494625
Regime-2,SOLUSDT,2022-04,RANGE,900,0.33482142857142855
Regime-2,SOLUSDT,2022-04,TREND,559,0.20796130952380953
Regime-2,SOLUSDT,2022-04,UNCERTAIN,1229,0.4572172619047619
Regime-2,SOLUSDT,2022-05,RANGE,1083,0.3639112903225806
Regime-2,SOLUSDT,2022-05,TREND,646,0.21706989247311828
Regime-2,SOLUSDT,2022-05,UNCERTAIN,1247,0.41901881720430106
Regime-2,SOLUSDT,2022-06,RANGE,799,0.27743055555555557
Regime-2,SOLUSDT,2022-06,TREND,830,0.2881944444444444
Regime-2,SOLUSDT,2022-06,UNCERTAIN,1251,0.434375
Regime-2,SOLUSDT,2022-07,RANGE,886,0.2977150537634409
Regime-2,SOLUSDT,2022-07,TREND,929,0.31216397849462363
Regime-2,SOLUSDT,2022-07,UNCERTAIN,1161,0.3901209677419355
Regime-2,SOLUSDT,2022-08,RANGE,923,0.31014784946236557
Regime-2,SOLUSDT,2022-08,TREND,660,0.2217741935483871
Regime-2,SOLUSDT,2022-08,UNCERTAIN,1393,0.4680779569892473
Regime-2,SOLUSDT,2022-09,RANGE,1069,0.37118055555555557
Regime-2,SOLUSDT,2022-09,TREND,735,0.2552083333333333
Regime-2,SOLUSDT,2022-09,UNCERTAIN,1076,0.3736111111111111
Regime-2,SOLUSDT,2022-10,RANGE,1476,0.4959677419354839
Regime-2,SOLUSDT,2022-10,TREND,607,0.20396505376344087
Regime-2,SOLUSDT,2022-10,UNCERTAIN,893,0.30006720430107525
Regime-2,SOLUSDT,2022-11,RANGE,1049,0.3642361111111111
Regime-2,SOLUSDT,2022-11,TREND,630,0.21875
Regime-2,SOLUSDT,2022-11,UNCERTAIN,1201,0.4170138888888889
Regime-2,SOLUSDT,2022-12,RANGE,1474,0.4952956989247312
Regime-2,SOLUSDT,2022-12,TREND,466,0.15658602150537634
Regime-2,SOLUSDT,2022-12,UNCERTAIN,1036,0.3481182795698925
Regime-2,SOLUSDT,2023-01,RANGE,1493,0.5016801075268817
Regime-2,SOLUSDT,2023-01,TREND,825,0.2772177419354839
Regime-2,SOLUSDT,2023-01,UNCERTAIN,658,0.2211021505376344
Regime-2,SOLUSDT,2023-02,RANGE,1011,0.37611607142857145
Regime-2,SOLUSDT,2023-02,TREND,617,0.22953869047619047
Regime-2,SOLUSDT,2023-02,UNCERTAIN,1060,0.3943452380952381
Regime-2,SOLUSDT,2023-03,RANGE,1236,0.4153225806451613
Regime-2,SOLUSDT,2023-03,TREND,597,0.2006048387096774
Regime-2,SOLUSDT,2023-03,UNCERTAIN,1143,0.3840725806451613
Regime-2,SOLUSDT,2023-04,RANGE,1523,0.5288194444444444
Regime-2,SOLUSDT,2023-04,TREND,635,0.2204861111111111
Regime-2,SOLUSDT,2023-04,UNCERTAIN,722,0.25069444444444444
Regime-2,SOLUSDT,2023-05,RANGE,1293,0.4344758064516129
Regime-2,SOLUSDT,2023-05,TREND,672,0.22580645161290322
Regime-2,SOLUSDT,2023-05,UNCERTAIN,1011,0.3397177419354839
Regime-2,SOLUSDT,2023-06,RANGE,1076,0.3736111111111111
Regime-2,SOLUSDT,2023-06,TREND,728,0.25277777777777777
Regime-2,SOLUSDT,2023-06,UNCERTAIN,1076,0.3736111111111111
Regime-2,SOLUSDT,2023-07,RANGE,1415,0.4754704301075269
Regime-2,SOLUSDT,2023-07,TREND,776,0.260752688172043
Regime-2,SOLUSDT,2023-07,UNCERTAIN,785,0.2637768817204301
Regime-2,SOLUSDT,2023-08,RANGE,1378,0.46303763440860213
Regime-2,SOLUSDT,2023-08,TREND,578,0.19422043010752688
Regime-2,SOLUSDT,2023-08,UNCERTAIN,1020,0.34274193548387094
Regime-2,SOLUSDT,2023-09,RANGE,1344,0.4666666666666667
Regime-2,SOLUSDT,2023-09,TREND,509,0.17673611111111112
Regime-2,SOLUSDT,2023-09,UNCERTAIN,1027,0.35659722222222223
Regime-2,SOLUSDT,2023-10,RANGE,1564,0.5255376344086021
Regime-2,SOLUSDT,2023-10,TREND,787,0.2644489247311828
Regime-2,SOLUSDT,2023-10,UNCERTAIN,625,0.21001344086021506
Regime-2,SOLUSDT,2023-11,RANGE,994,0.3451388888888889
Regime-2,SOLUSDT,2023-11,TREND,855,0.296875
Regime-2,SOLUSDT,2023-11,UNCERTAIN,1031,0.3579861111111111
Regime-2,SOLUSDT,2023-12,RANGE,796,0.2674731182795699
Regime-2,SOLUSDT,2023-12,TREND,1109,0.37264784946236557
Regime-2,SOLUSDT,2023-12,UNCERTAIN,1071,0.3598790322580645
Regime-2,SOLUSDT,2024-01,RANGE,880,0.2956989247311828
Regime-2,SOLUSDT,2024-01,TREND,730,0.2452956989247312
Regime-2,SOLUSDT,2024-01,UNCERTAIN,1366,0.459005376344086
Regime-2,SOLUSDT,2024-02,RANGE,1064,0.382183908045977
Regime-2,SOLUSDT,2024-02,TREND,744,0.2672413793103448
Regime-2,SOLUSDT,2024-02,UNCERTAIN,976,0.3505747126436782
Regime-2,SOLUSDT,2024-03,RANGE,924,0.31048387096774194
Regime-2,SOLUSDT,2024-03,TREND,1022,0.34341397849462363
Regime-2,SOLUSDT,2024-03,UNCERTAIN,1030,0.34610215053763443
Regime-2,SOLUSDT,2024-04,RANGE,871,0.30243055555555554
Regime-2,SOLUSDT,2024-04,TREND,626,0.21736111111111112
Regime-2,SOLUSDT,2024-04,UNCERTAIN,1383,0.48020833333333335
Regime-2,SOLUSDT,2024-05,RANGE,964,0.3239247311827957
Regime-2,SOLUSDT,2024-05,TREND,825,0.2772177419354839
Regime-2,SOLUSDT,2024-05,UNCERTAIN,1187,0.39885752688172044
Regime-2,SOLUSDT,2024-06,RANGE,1024,0.35555555555555557
Regime-2,SOLUSDT,2024-06,TREND,544,0.18888888888888888
Regime-2,SOLUSDT,2024-06,UNCERTAIN,1312,0.45555555555555555
Regime-2,SOLUSDT,2024-07,RANGE,742,0.2493279569892473
Regime-2,SOLUSDT,2024-07,TREND,1126,0.37836021505376344
Regime-2,SOLUSDT,2024-07,UNCERTAIN,1108,0.37231182795698925
Regime-2,SOLUSDT,2024-08,RANGE,1215,0.40826612903225806
Regime-2,SOLUSDT,2024-08,TREND,685,0.2301747311827957
Regime-2,SOLUSDT,2024-08,UNCERTAIN,1076,0.36155913978494625
Regime-2,SOLUSDT,2024-09,RANGE,959,0.3329861111111111
Regime-2,SOLUSDT,2024-09,TREND,892,0.30972222222222223
Regime-2,SOLUSDT,2024-09,UNCERTAIN,1029,0.3572916666666667
Regime-2,SOLUSDT,2024-10,RANGE,1113,0.37399193548387094
Regime-2,SOLUSDT,2024-10,TREND,879,0.29536290322580644
Regime-2,SOLUSDT,2024-10,UNCERTAIN,984,0.33064516129032256
Regime-2,SOLUSDT,2024-11,RANGE,983,0.34131944444444445
Regime-2,SOLUSDT,2024-11,TREND,832,0.28888888888888886
Regime-2,SOLUSDT,2024-11,UNCERTAIN,1065,0.3697916666666667
Regime-2,SOLUSDT,2024-12,RANGE,820,0.27553763440860213
Regime-2,SOLUSDT,2024-12,TREND,798,0.26814516129032256
Regime-2,SOLUSDT,2024-12,UNCERTAIN,1358,0.45631720430107525
Regime-2,SOLUSDT,2025-01,RANGE,668,0.22446236559139784
Regime-2,SOLUSDT,2025-01,TREND,1032,0.3467741935483871
Regime-2,SOLUSDT,2025-01,UNCERTAIN,1276,0.42876344086021506
Regime-2,SOLUSDT,2025-02,RANGE,761,0.28311011904761907
Regime-2,SOLUSDT,2025-02,TREND,493,0.18340773809523808
Regime-2,SOLUSDT,2025-02,UNCERTAIN,1434,0.5334821428571429
Regime-2,SOLUSDT,2025-03,RANGE,1092,0.36693548387096775
Regime-2,SOLUSDT,2025-03,TREND,773,0.259744623655914
Regime-2,SOLUSDT,2025-03,UNCERTAIN,1111,0.37331989247311825
Regime-2,SOLUSDT,2025-04,RANGE,789,0.27395833333333336
Regime-2,SOLUSDT,2025-04,TREND,914,0.3173611111111111
Regime-2,SOLUSDT,2025-04,UNCERTAIN,1177,0.40868055555555555
Regime-2,SOLUSDT,2025-05,RANGE,1197,0.4022177419354839
Regime-2,SOLUSDT,2025-05,TREND,736,0.24731182795698925
Regime-2,SOLUSDT,2025-05,UNCERTAIN,1043,0.3504704301075269
Regime-2,SOLUSDT,2025-06,RANGE,939,0.3260416666666667
Regime-2,SOLUSDT,2025-06,TREND,797,0.2767361111111111
Regime-2,SOLUSDT,2025-06,UNCERTAIN,1144,0.3972222222222222
Regime-2,SOLUSDT,2025-07,RANGE,919,0.3088037634408602
Regime-2,SOLUSDT,2025-07,TREND,955,0.3209005376344086
Regime-2,SOLUSDT,2025-07,UNCERTAIN,1102,0.3702956989247312
Regime-2,SOLUSDT,2025-08,RANGE,806,0.2708333333333333
Regime-2,SOLUSDT,2025-08,TREND,1032,0.3467741935483871
Regime-2,SOLUSDT,2025-08,UNCERTAIN,1138,0.38239247311827956
Regime-2,SOLUSDT,2025-09,RANGE,951,0.3302083333333333
Regime-2,SOLUSDT,2025-09,TREND,815,0.2829861111111111
Regime-2,SOLUSDT,2025-09,UNCERTAIN,1114,0.38680555555555557
Regime-2,SOLUSDT,2025-10,RANGE,891,0.29939516129032256
Regime-2,SOLUSDT,2025-10,TREND,907,0.30477150537634407
Regime-2,SOLUSDT,2025-10,UNCERTAIN,1178,0.3958333333333333
Regime-2,SOLUSDT,2025-11,RANGE,1041,0.3614583333333333
Regime-2,SOLUSDT,2025-11,TREND,661,0.22951388888888888
Regime-2,SOLUSDT,2025-11,UNCERTAIN,1178,0.40902777777777777
Regime-2,SOLUSDT,2025-12,RANGE,1188,0.39919354838709675
Regime-2,SOLUSDT,2025-12,TREND,616,0.20698924731182797
Regime-2,SOLUSDT,2025-12,UNCERTAIN,1172,0.39381720430107525
Regime-2,SOLUSDT,2026-01,RANGE,1455,0.4889112903225806
Regime-2,SOLUSDT,2026-01,TREND,613,0.20598118279569894
Regime-2,SOLUSDT,2026-01,UNCERTAIN,908,0.30510752688172044
Regime-2,SOLUSDT,2026-02,RANGE,870,0.3236607142857143
Regime-2,SOLUSDT,2026-02,TREND,676,0.25148809523809523
Regime-2,SOLUSDT,2026-02,UNCERTAIN,1142,0.42485119047619047
Regime-2,SOLUSDT,2026-03,RANGE,1003,0.3370295698924731
Regime-2,SOLUSDT,2026-03,TREND,801,0.2691532258064516
Regime-2,SOLUSDT,2026-03,UNCERTAIN,1172,0.39381720430107525
Regime-2,SOLUSDT,2026-04,RANGE,1072,0.37222222222222223
Regime-2,SOLUSDT,2026-04,TREND,712,0.24722222222222223
Regime-2,SOLUSDT,2026-04,UNCERTAIN,1096,0.38055555555555554
Regime-2,SOLUSDT,2026-05,RANGE,1346,0.4522849462365591
Regime-2,SOLUSDT,2026-05,TREND,735,0.2469758064516129
Regime-2,SOLUSDT,2026-05,UNCERTAIN,895,0.30073924731182794
Regime-2,SOLUSDT,2026-06,RANGE,742,0.28582434514637906
Regime-2,SOLUSDT,2026-06,TREND,733,0.2823574730354391
Regime-2,SOLUSDT,2026-06,UNCERTAIN,1121,0.4318181818181818
Regime-3,BNBUSDT,2020-02,EXTREME,246,0.13036565977742448
Regime-3,BNBUSDT,2020-02,RANGE,413,0.21886592474827768
Regime-3,BNBUSDT,2020-02,TRANSITION,1047,0.5548489666136724
Regime-3,BNBUSDT,2020-02,TREND,181,0.09591944886062533
Regime-3,BNBUSDT,2020-03,EXTREME,416,0.13978494623655913
Regime-3,BNBUSDT,2020-03,RANGE,694,0.23319892473118278
Regime-3,BNBUSDT,2020-03,TRANSITION,1348,0.4529569892473118
Regime-3,BNBUSDT,2020-03,TREND,518,0.17405913978494625
Regime-3,BNBUSDT,2020-04,EXTREME,456,0.15833333333333333
Regime-3,BNBUSDT,2020-04,RANGE,715,0.2482638888888889
Regime-3,BNBUSDT,2020-04,TRANSITION,1090,0.3784722222222222
Regime-3,BNBUSDT,2020-04,TREND,619,0.21493055555555557
Regime-3,BNBUSDT,2020-05,EXTREME,418,0.14045698924731181
Regime-3,BNBUSDT,2020-05,RANGE,668,0.22446236559139784
Regime-3,BNBUSDT,2020-05,TRANSITION,1376,0.46236559139784944
Regime-3,BNBUSDT,2020-05,TREND,514,0.17271505376344087
Regime-3,BNBUSDT,2020-06,EXTREME,382,0.1326388888888889
Regime-3,BNBUSDT,2020-06,RANGE,1023,0.35520833333333335
Regime-3,BNBUSDT,2020-06,TRANSITION,1157,0.4017361111111111
Regime-3,BNBUSDT,2020-06,TREND,318,0.11041666666666666
Regime-3,BNBUSDT,2020-07,EXTREME,454,0.15255376344086022
Regime-3,BNBUSDT,2020-07,RANGE,937,0.31485215053763443
Regime-3,BNBUSDT,2020-07,TRANSITION,1051,0.3531586021505376
Regime-3,BNBUSDT,2020-07,TREND,534,0.17943548387096775
Regime-3,BNBUSDT,2020-08,EXTREME,334,0.11223118279569892
Regime-3,BNBUSDT,2020-08,RANGE,943,0.3168682795698925
Regime-3,BNBUSDT,2020-08,TRANSITION,1145,0.384744623655914
Regime-3,BNBUSDT,2020-08,TREND,554,0.18615591397849462
Regime-3,BNBUSDT,2020-09,EXTREME,438,0.15208333333333332
Regime-3,BNBUSDT,2020-09,RANGE,642,0.22291666666666668
Regime-3,BNBUSDT,2020-09,TRANSITION,1336,0.4638888888888889
Regime-3,BNBUSDT,2020-09,TREND,464,0.16111111111111112
Regime-3,BNBUSDT,2020-10,EXTREME,387,0.13004032258064516
Regime-3,BNBUSDT,2020-10,RANGE,816,0.27419354838709675
Regime-3,BNBUSDT,2020-10,TRANSITION,1282,0.4307795698924731
Regime-3,BNBUSDT,2020-10,TREND,491,0.16498655913978494
Regime-3,BNBUSDT,2020-11,EXTREME,459,0.159375
Regime-3,BNBUSDT,2020-11,RANGE,894,0.3104166666666667
Regime-3,BNBUSDT,2020-11,TRANSITION,1131,0.3927083333333333
Regime-3,BNBUSDT,2020-11,TREND,396,0.1375
Regime-3,BNBUSDT,2020-12,EXTREME,428,0.14381720430107528
Regime-3,BNBUSDT,2020-12,RANGE,717,0.24092741935483872
Regime-3,BNBUSDT,2020-12,TRANSITION,1162,0.3904569892473118
Regime-3,BNBUSDT,2020-12,TREND,669,0.2247983870967742
Regime-3,BNBUSDT,2021-01,EXTREME,450,0.15120967741935484
Regime-3,BNBUSDT,2021-01,RANGE,601,0.20194892473118278
Regime-3,BNBUSDT,2021-01,TRANSITION,1341,0.45060483870967744
Regime-3,BNBUSDT,2021-01,TREND,584,0.19623655913978494
Regime-3,BNBUSDT,2021-02,EXTREME,436,0.16220238095238096
Regime-3,BNBUSDT,2021-02,RANGE,502,0.18675595238095238
Regime-3,BNBUSDT,2021-02,TRANSITION,1018,0.3787202380952381
Regime-3,BNBUSDT,2021-02,TREND,732,0.27232142857142855
Regime-3,BNBUSDT,2021-03,EXTREME,352,0.11827956989247312
Regime-3,BNBUSDT,2021-03,RANGE,828,0.2782258064516129
Regime-3,BNBUSDT,2021-03,TRANSITION,1140,0.38306451612903225
Regime-3,BNBUSDT,2021-03,TREND,656,0.22043010752688172
Regime-3,BNBUSDT,2021-04,EXTREME,349,0.12118055555555556
Regime-3,BNBUSDT,2021-04,RANGE,556,0.19305555555555556
Regime-3,BNBUSDT,2021-04,TRANSITION,1166,0.4048611111111111
Regime-3,BNBUSDT,2021-04,TREND,809,0.2809027777777778
Regime-3,BNBUSDT,2021-05,EXTREME,327,0.10987903225806452
Regime-3,BNBUSDT,2021-05,RANGE,746,0.2506720430107527
Regime-3,BNBUSDT,2021-05,TRANSITION,1454,0.4885752688172043
Regime-3,BNBUSDT,2021-05,TREND,449,0.1508736559139785
Regime-3,BNBUSDT,2021-06,EXTREME,351,0.121875
Regime-3,BNBUSDT,2021-06,RANGE,440,0.1527777777777778
Regime-3,BNBUSDT,2021-06,TRANSITION,1491,0.5177083333333333
Regime-3,BNBUSDT,2021-06,TREND,598,0.2076388888888889
Regime-3,BNBUSDT,2021-07,EXTREME,406,0.1364247311827957
Regime-3,BNBUSDT,2021-07,RANGE,566,0.19018817204301075
Regime-3,BNBUSDT,2021-07,TRANSITION,1326,0.44556451612903225
Regime-3,BNBUSDT,2021-07,TREND,678,0.22782258064516128
Regime-3,BNBUSDT,2021-08,EXTREME,417,0.14012096774193547
Regime-3,BNBUSDT,2021-08,RANGE,594,0.19959677419354838
Regime-3,BNBUSDT,2021-08,TRANSITION,1180,0.396505376344086
Regime-3,BNBUSDT,2021-08,TREND,785,0.2637768817204301
Regime-3,BNBUSDT,2021-09,EXTREME,386,0.13402777777777777
Regime-3,BNBUSDT,2021-09,RANGE,763,0.26493055555555556
Regime-3,BNBUSDT,2021-09,TRANSITION,1248,0.43333333333333335
Regime-3,BNBUSDT,2021-09,TREND,483,0.16770833333333332
Regime-3,BNBUSDT,2021-10,EXTREME,333,0.11189516129032258
Regime-3,BNBUSDT,2021-10,RANGE,607,0.20396505376344087
Regime-3,BNBUSDT,2021-10,TRANSITION,1276,0.42876344086021506
Regime-3,BNBUSDT,2021-10,TREND,760,0.2553763440860215
Regime-3,BNBUSDT,2021-11,EXTREME,323,0.11215277777777778
Regime-3,BNBUSDT,2021-11,RANGE,475,0.16493055555555555
Regime-3,BNBUSDT,2021-11,TRANSITION,1272,0.44166666666666665
Regime-3,BNBUSDT,2021-11,TREND,810,0.28125
Regime-3,BNBUSDT,2021-12,EXTREME,363,0.1219758064516129
Regime-3,BNBUSDT,2021-12,RANGE,961,0.3229166666666667
Regime-3,BNBUSDT,2021-12,TRANSITION,1233,0.41431451612903225
Regime-3,BNBUSDT,2021-12,TREND,419,0.14079301075268819
Regime-3,BNBUSDT,2022-01,EXTREME,406,0.1364247311827957
Regime-3,BNBUSDT,2022-01,RANGE,550,0.18481182795698925
Regime-3,BNBUSDT,2022-01,TRANSITION,1437,0.48286290322580644
Regime-3,BNBUSDT,2022-01,TREND,583,0.1959005376344086
Regime-3,BNBUSDT,2022-02,EXTREME,370,0.13764880952380953
Regime-3,BNBUSDT,2022-02,RANGE,422,0.15699404761904762
Regime-3,BNBUSDT,2022-02,TRANSITION,1289,0.47953869047619047
Regime-3,BNBUSDT,2022-02,TREND,607,0.22581845238095238
Regime-3,BNBUSDT,2022-03,EXTREME,370,0.12432795698924731
Regime-3,BNBUSDT,2022-03,RANGE,704,0.23655913978494625
Regime-3,BNBUSDT,2022-03,TRANSITION,1343,0.4512768817204301
Regime-3,BNBUSDT,2022-03,TREND,559,0.18783602150537634
Regime-3,BNBUSDT,2022-04,EXTREME,386,0.13402777777777777
Regime-3,BNBUSDT,2022-04,RANGE,786,0.27291666666666664
Regime-3,BNBUSDT,2022-04,TRANSITION,1240,0.4305555555555556
Regime-3,BNBUSDT,2022-04,TREND,468,0.1625
Regime-3,BNBUSDT,2022-05,EXTREME,436,0.14650537634408603
Regime-3,BNBUSDT,2022-05,RANGE,610,0.2049731182795699
Regime-3,BNBUSDT,2022-05,TRANSITION,1311,0.4405241935483871
Regime-3,BNBUSDT,2022-05,TREND,619,0.207997311827957
Regime-3,BNBUSDT,2022-06,EXTREME,397,0.13784722222222223
Regime-3,BNBUSDT,2022-06,RANGE,705,0.24479166666666666
Regime-3,BNBUSDT,2022-06,TRANSITION,1307,0.45381944444444444
Regime-3,BNBUSDT,2022-06,TREND,471,0.16354166666666667
Regime-3,BNBUSDT,2022-07,EXTREME,409,0.13743279569892472
Regime-3,BNBUSDT,2022-07,RANGE,539,0.18111559139784947
Regime-3,BNBUSDT,2022-07,TRANSITION,1268,0.4260752688172043
Regime-3,BNBUSDT,2022-07,TREND,760,0.2553763440860215
Regime-3,BNBUSDT,2022-08,EXTREME,392,0.13172043010752688
Regime-3,BNBUSDT,2022-08,RANGE,789,0.2651209677419355
Regime-3,BNBUSDT,2022-08,TRANSITION,1274,0.4280913978494624
Regime-3,BNBUSDT,2022-08,TREND,521,0.17506720430107528
Regime-3,BNBUSDT,2022-09,EXTREME,365,0.1267361111111111
Regime-3,BNBUSDT,2022-09,RANGE,1016,0.3527777777777778
Regime-3,BNBUSDT,2022-09,TRANSITION,1112,0.3861111111111111
Regime-3,BNBUSDT,2022-09,TREND,387,0.134375
Regime-3,BNBUSDT,2022-10,EXTREME,455,0.15288978494623656
Regime-3,BNBUSDT,2022-10,RANGE,1188,0.39919354838709675
Regime-3,BNBUSDT,2022-10,TRANSITION,923,0.31014784946236557
Regime-3,BNBUSDT,2022-10,TREND,410,0.13776881720430106
Regime-3,BNBUSDT,2022-11,EXTREME,364,0.12638888888888888
Regime-3,BNBUSDT,2022-11,RANGE,816,0.2833333333333333
Regime-3,BNBUSDT,2022-11,TRANSITION,1287,0.446875
Regime-3,BNBUSDT,2022-11,TREND,413,0.14340277777777777
Regime-3,BNBUSDT,2022-12,EXTREME,364,0.12231182795698925
Regime-3,BNBUSDT,2022-12,RANGE,1421,0.47748655913978494
Regime-3,BNBUSDT,2022-12,TRANSITION,985,0.33098118279569894
Regime-3,BNBUSDT,2022-12,TREND,206,0.06922043010752688
Regime-3,BNBUSDT,2023-01,EXTREME,406,0.1364247311827957
Regime-3,BNBUSDT,2023-01,RANGE,1009,0.3390456989247312
Regime-3,BNBUSDT,2023-01,TRANSITION,1098,0.3689516129032258
Regime-3,BNBUSDT,2023-01,TREND,463,0.1555779569892473
Regime-3,BNBUSDT,2023-02,EXTREME,360,0.13392857142857142
Regime-3,BNBUSDT,2023-02,RANGE,836,0.31101190476190477
Regime-3,BNBUSDT,2023-02,TRANSITION,1110,0.41294642857142855
Regime-3,BNBUSDT,2023-02,TREND,382,0.14211309523809523
Regime-3,BNBUSDT,2023-03,EXTREME,380,0.12768817204301075
Regime-3,BNBUSDT,2023-03,RANGE,911,0.30611559139784944
Regime-3,BNBUSDT,2023-03,TRANSITION,1348,0.4529569892473118
Regime-3,BNBUSDT,2023-03,TREND,337,0.11323924731182795
Regime-3,BNBUSDT,2023-04,EXTREME,434,0.15069444444444444
Regime-3,BNBUSDT,2023-04,RANGE,764,0.2652777777777778
Regime-3,BNBUSDT,2023-04,TRANSITION,1165,0.4045138888888889
Regime-3,BNBUSDT,2023-04,TREND,517,0.1795138888888889
Regime-3,BNBUSDT,2023-05,EXTREME,401,0.13474462365591397
Regime-3,BNBUSDT,2023-05,RANGE,809,0.2718413978494624
Regime-3,BNBUSDT,2023-05,TRANSITION,1327,0.4459005376344086
Regime-3,BNBUSDT,2023-05,TREND,439,0.14751344086021506
Regime-3,BNBUSDT,2023-06,EXTREME,361,0.12534722222222222
Regime-3,BNBUSDT,2023-06,RANGE,573,0.19895833333333332
Regime-3,BNBUSDT,2023-06,TRANSITION,1546,0.5368055555555555
Regime-3,BNBUSDT,2023-06,TREND,400,0.1388888888888889
Regime-3,BNBUSDT,2023-07,EXTREME,379,0.1273521505376344
Regime-3,BNBUSDT,2023-07,RANGE,1105,0.3713037634408602
Regime-3,BNBUSDT,2023-07,TRANSITION,1186,0.39852150537634407
Regime-3,BNBUSDT,2023-07,TREND,306,0.1028225806451613
Regime-3,BNBUSDT,2023-08,EXTREME,445,0.14952956989247312
Regime-3,BNBUSDT,2023-08,RANGE,1030,0.34610215053763443
Regime-3,BNBUSDT,2023-08,TRANSITION,1093,0.36727150537634407
Regime-3,BNBUSDT,2023-08,TREND,408,0.13709677419354838
