factor,label,prototype,symbol,event_count,top20_minus_bottom20
atr_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.009790240378219323
atr_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.008713478228930885
atr_pct_rank,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
atr_pct_rank,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_pct_rank,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.004201680672268893
atr_pct_rank,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.01759319165878659
atr_pct_rank,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.04014598540145986
atr_pct_rank,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.03947368421052633
atr_pct_rank,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.008403361344537785
atr_pct_rank,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.056163838152590406
atr_pct_rank,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
atr_pct_rank,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.004385964912280715
atr_pct_rank,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.04201680672268904
atr_pct_rank,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.047230378738864376
atr_pct_rank,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_pct_rank,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_pct_rank,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_pct_rank,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_pct_rank,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_pct_rank,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.008771929824561403
atr_pct_rank,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_pct_rank,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_pct_rank,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0010548938986619186
atr_pct_rank,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0016809721698685604
atr_pct_rank,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0009610896163793607
atr_pct_rank,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0011135521847827404
atr_pct_rank,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.008790669342414273
atr_pct_rank,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.006167653522559626
atr_pct_rank,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.009790240378219323
atr_pct_rank,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.008713478228930885
volatility_ratio_short_long,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
volatility_ratio_short_long,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.03964757709251099
volatility_ratio_short_long,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.012658227848101333
volatility_ratio_short_long,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.03546099290780147
volatility_ratio_short_long,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0036496350364964014
volatility_ratio_short_long,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.052863436123348095
volatility_ratio_short_long,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.025316455696202556
volatility_ratio_short_long,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.1028368794326241
volatility_ratio_short_long,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.025547445255474477
volatility_ratio_short_long,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.022026431718061734
volatility_ratio_short_long,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.07594936708860756
volatility_ratio_short_long,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.07801418439716312
volatility_ratio_short_long,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
volatility_ratio_short_long,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
volatility_ratio_short_long,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
volatility_ratio_short_long,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
volatility_ratio_short_long,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
volatility_ratio_short_long,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.00881057268722467
volatility_ratio_short_long,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
volatility_ratio_short_long,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
volatility_ratio_short_long,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.00011009994136285518
volatility_ratio_short_long,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0007984838927260707
volatility_ratio_short_long,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.00023193419880277366
volatility_ratio_short_long,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0006682091099983424
volatility_ratio_short_long,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.006382553626265736
volatility_ratio_short_long,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.004262945509403728
volatility_ratio_short_long,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.009222163951607121
volatility_ratio_short_long,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.008389822863115456
atr_percentile_200,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
atr_percentile_200,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.01754385964912275
atr_percentile_200,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
atr_percentile_200,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.03873239436619713
atr_percentile_200,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.04379562043795615
atr_percentile_200,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.03947368421052633
atr_percentile_200,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907557
atr_percentile_200,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.10904295028119249
atr_percentile_200,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.05109489051094884
atr_percentile_200,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_percentile_200,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.037815126050420145
atr_percentile_200,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.09031752351565214
atr_percentile_200,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_percentile_200,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_percentile_200,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_percentile_200,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_percentile_200,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
atr_percentile_200,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
atr_percentile_200,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
atr_percentile_200,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
atr_percentile_200,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.00027737575812608974
atr_percentile_200,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0003765855296149459
atr_percentile_200,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.00046951243595432695
atr_percentile_200,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0005666089654598272
atr_percentile_200,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.004446509406752411
atr_percentile_200,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.003302952625041416
atr_percentile_200,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.007339492400309185
atr_percentile_200,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.006879051107218622
prior_5m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
prior_5m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.052631578947368474
prior_5m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_5m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.028280993380779385
prior_5m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.04014598540145986
prior_5m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.1271929824561404
prior_5m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0714285714285714
prior_5m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.04611058577614091
prior_5m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.03649635036496357
prior_5m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.04824561403508776
prior_5m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0714285714285714
prior_5m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.09753396705320261
prior_5m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0010346433943158012
prior_5m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0013656425667618825
prior_5m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0011306093159269247
prior_5m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0009498199398469244
prior_5m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.00438121012905038
prior_5m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.003909969680963501
prior_5m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.004186502607535347
prior_5m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0029105190148619262
prior_15m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
prior_15m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.052631578947368474
prior_15m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_15m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.02473498233215543
prior_15m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.054744525547445244
prior_15m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.10964912280701755
prior_15m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0714285714285714
prior_15m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.01083710745035582
prior_15m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.025547445255474477
prior_15m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.03508771929824561
prior_15m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.012605042016806678
prior_15m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.11168068481560744
prior_15m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_15m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_15m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0010941948580710673
prior_15m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0015626449117598484
prior_15m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0013564521072703846
prior_15m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0006889996786188367
prior_15m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.005366766290125689
prior_15m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0043743858838877145
prior_15m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.00309260489262932
prior_15m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.005629991467551729
prior_30m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.021897810218978075
prior_30m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.052631578947368474
prior_30m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_30m_range_pct,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.03180212014134276
prior_30m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.07299270072992703
prior_30m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.061403508771929904
prior_30m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0714285714285714
prior_30m_range_pct,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.04263922759169858
prior_30m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.029197080291970767
prior_30m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.021929824561403577
prior_30m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.012605042016806678
prior_30m_range_pct,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.004839994027770911
prior_30m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_30m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_30m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_30m_range_pct,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_30m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_30m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_30m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_30m_range_pct,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_30m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0010484620361759928
prior_30m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.001137437399314129
prior_30m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0011326881491468968
prior_30m_range_pct,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.0014598522530149172
prior_30m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.006262238950336716
prior_30m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.003772709560864203
prior_30m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.003773170156083576
prior_30m_range_pct,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.003871079996701391
prior_5m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
prior_5m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.03508771929824561
prior_5m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_5m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.03180212014134276
prior_5m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0985401459854014
prior_5m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.1228070175438597
prior_5m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.08823529411764708
prior_5m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.042589459015577535
prior_5m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.06569343065693434
prior_5m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.07456140350877183
prior_5m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.04621848739495793
prior_5m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.16801871298462145
prior_5m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_5m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_5m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_5m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_5m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0007341963647828078
prior_5m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.0008540051053123692
prior_5m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.0010288948066743031
prior_5m_return,mae_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,3.3043570535663813e-06
prior_5m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.0011658220952826346
prior_5m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0006820387727577279
prior_5m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0027821265977395603
prior_5m_return,mfe_pct,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-3.7353110214103855e-05
prior_15m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.03284671532846717
prior_15m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.052631578947368474
prior_15m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.01680672268907568
prior_15m_return,safe_for_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.035335689045936425
prior_15m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.08759124087591241
prior_15m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.07894736842105265
prior_15m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,-0.05042016806722682
prior_15m_return,safe_for_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,-0.10601950928183945
prior_15m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,-0.06934306569343063
prior_15m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,-0.06140350877192979
prior_15m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.05882352941176472
prior_15m_return,fast_follow_through,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.055143582342109254
prior_15m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.0
prior_15m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,ETHUSDT,1188,0.0
prior_15m_return,hit_liquidation_10x,P6_MOMENTUM_OR_BREAKOUT_TOP20,SOLUSDT,1416,0.0
prior_15m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BNBUSDT,1368,0.0
prior_15m_return,hit_liquidation_20x,P6_MOMENTUM_OR_BREAKOUT_TOP20,BTCUSDT,1140,0.008771929824561403
