time,equity,prototype,sizing_mode
2025-02-19 14:30:00+00:00,1568.0544337321057,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-21 15:25:00+00:00,1559.5592394436696,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-23 00:00:00+00:00,1560.4525233175666,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-02-24 02:21:00+00:00,1551.8750123337677,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-03 00:45:00+00:00,1563.9206709267005,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-06 12:30:00+00:00,1569.4755332982697,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-16 00:45:00+00:00,1567.246197464333,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-20 01:30:00+00:00,1568.4541255058261,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-22 14:45:00+00:00,1564.286781543401,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-23 16:30:00+00:00,1561.1222367680616,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-03-24 23:00:00+00:00,1576.5844642781533,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-01 14:00:00+00:00,1567.3621480339891,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-02 00:30:00+00:00,1567.4218681662194,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-02 20:30:00+00:00,1562.516651550995,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-12 01:45:00+00:00,1559.076675308019,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-13 01:45:00+00:00,1571.817803178236,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-14 15:30:00+00:00,1564.7387103024314,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-20 06:15:00+00:00,1568.3137577571313,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-23 15:15:00+00:00,1606.7397403993627,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-25 23:45:00+00:00,1605.037941112086,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-27 01:45:00+00:00,1597.9415183324306,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-28 13:45:00+00:00,1593.047592692717,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
2025-04-29 13:15:00+00:00,1591.0851690722052,P2_STRONG_BREAKOUT,fixed_risk_0_5pct
