symbol,event_time,known_funding_rate,next_realized,forward_1,spot_close_at_event,funding_period_start,funding_rate_known_at_entry,realized_funding_rate
ETHUSDT,2025-04-27 08:00:00+00:00,-6.737e-05,-3.852e-05,2.8850000000000003e-05,1802.23,2025-04-27 08:00:00+00:00,2025-04-27 08:00:00+00:00,-3.852e-05
ETHUSDT,2025-04-27 16:00:00+00:00,-3.852e-05,1.32e-06,3.984e-05,1791.13,2025-04-27 16:00:00+00:00,2025-04-27 16:00:00+00:00,1.32e-06
ETHUSDT,2025-04-28 00:00:00.001000+00:00,1.32e-06,-4.703e-05,-4.835e-05,1790.17,2025-04-28 00:00:00.001000+00:00,2025-04-28 00:00:00.001000+00:00,-4.703e-05
ETHUSDT,2025-04-28 08:00:00.003000+00:00,-4.703e-05,-8.681e-05,-3.978e-05,1805.01,2025-04-28 08:00:00.003000+00:00,2025-04-28 08:00:00.003000+00:00,-8.681e-05
ETHUSDT,2025-04-28 16:00:00.005000+00:00,-8.681e-05,8.281e-05,0.00016962,1761.27,2025-04-28 16:00:00.005000+00:00,2025-04-28 16:00:00.005000+00:00,8.281e-05
ETHUSDT,2025-04-29 00:00:00+00:00,8.281e-05,5.79e-05,-2.4910000000000004e-05,1798.55,2025-04-29 00:00:00+00:00,2025-04-29 00:00:00+00:00,5.79e-05
ETHUSDT,2025-04-29 08:00:00+00:00,5.79e-05,-1.396e-05,-7.185999999999999e-05,1822.85,2025-04-29 08:00:00+00:00,2025-04-29 08:00:00+00:00,-1.396e-05
ETHUSDT,2025-04-29 16:00:00.010000+00:00,-1.396e-05,-7.371e-05,-5.9749999999999995e-05,1815.36,2025-04-29 16:00:00.010000+00:00,2025-04-29 16:00:00.010000+00:00,-7.371e-05
ETHUSDT,2025-04-30 00:00:00.001000+00:00,-7.371e-05,9.04e-06,8.274999999999999e-05,1797.52,2025-04-30 00:00:00.001000+00:00,2025-04-30 00:00:00.001000+00:00,9.04e-06
ETHUSDT,2025-04-30 08:00:00+00:00,9.04e-06,-6.069e-05,-6.973e-05,1795.17,2025-04-30 08:00:00+00:00,2025-04-30 08:00:00+00:00,-6.069e-05
ETHUSDT,2025-04-30 16:00:00.003000+00:00,-6.069e-05,5.43e-05,0.00011499000000000001,1761.82,2025-04-30 16:00:00.003000+00:00,2025-04-30 16:00:00.003000+00:00,5.43e-05
ETHUSDT,2025-05-01 00:00:00+00:00,5.43e-05,4.5e-05,-9.299999999999996e-06,1792.88,2025-05-01 00:00:00+00:00,2025-05-01 00:00:00+00:00,4.5e-05
ETHUSDT,2025-05-01 08:00:00+00:00,4.5e-05,7.23e-06,-3.777e-05,1811.29,2025-05-01 08:00:00+00:00,2025-05-01 08:00:00+00:00,7.23e-06
ETHUSDT,2025-05-01 16:00:00.001000+00:00,7.23e-06,-5.91e-06,-1.314e-05,1853.5,2025-05-01 16:00:00.001000+00:00,2025-05-01 16:00:00.001000+00:00,-5.91e-06
ETHUSDT,2025-05-02 00:00:00+00:00,-5.91e-06,-5.797e-05,-5.206e-05,1836.47,2025-05-02 00:00:00+00:00,2025-05-02 00:00:00+00:00,-5.797e-05
ETHUSDT,2025-05-02 08:00:00+00:00,-5.797e-05,-5.88e-06,5.2090000000000004e-05,1813.93,2025-05-02 08:00:00+00:00,2025-05-02 08:00:00+00:00,-5.88e-06
ETHUSDT,2025-05-02 16:00:00.003000+00:00,-5.88e-06,4.901e-05,5.489e-05,1841.5,2025-05-02 16:00:00.003000+00:00,2025-05-02 16:00:00.003000+00:00,4.901e-05
ETHUSDT,2025-05-03 00:00:00+00:00,4.901e-05,1.565e-05,-3.336e-05,1841.23,2025-05-03 00:00:00+00:00,2025-05-03 00:00:00+00:00,1.565e-05
ETHUSDT,2025-05-03 08:00:00+00:00,1.565e-05,2.092e-05,5.269999999999999e-06,1825.35,2025-05-03 08:00:00+00:00,2025-05-03 08:00:00+00:00,2.092e-05
ETHUSDT,2025-05-03 16:00:00+00:00,2.092e-05,6.708e-05,4.6160000000000005e-05,1833.51,2025-05-03 16:00:00+00:00,2025-05-03 16:00:00+00:00,6.708e-05
ETHUSDT,2025-05-04 00:00:00.001000+00:00,6.708e-05,3.289e-05,-3.419e-05,1831.4,2025-05-04 00:00:00.001000+00:00,2025-05-04 00:00:00.001000+00:00,3.289e-05
ETHUSDT,2025-05-04 08:00:00.001000+00:00,3.289e-05,-2.67e-05,-5.959e-05,1839.68,2025-05-04 08:00:00.001000+00:00,2025-05-04 08:00:00.001000+00:00,-2.67e-05
ETHUSDT,2025-05-04 16:00:00.002000+00:00,-2.67e-05,1.81e-06,2.851e-05,1830.46,2025-05-04 16:00:00.002000+00:00,2025-05-04 16:00:00.002000+00:00,1.81e-06
ETHUSDT,2025-05-05 00:00:00+00:00,1.81e-06,1.998e-05,1.8169999999999997e-05,1806.82,2025-05-05 00:00:00+00:00,2025-05-05 00:00:00+00:00,1.998e-05
ETHUSDT,2025-05-05 08:00:00+00:00,1.998e-05,1.194e-05,-8.04e-06,1826.18,2025-05-05 08:00:00+00:00,2025-05-05 08:00:00+00:00,1.194e-05
ETHUSDT,2025-05-05 16:00:00.006000+00:00,1.194e-05,6.899e-05,5.7050000000000004e-05,1800.42,2025-05-05 16:00:00.006000+00:00,2025-05-05 16:00:00.006000+00:00,6.899e-05
ETHUSDT,2025-05-06 00:00:00.002000+00:00,6.899e-05,-1.836e-05,-8.735000000000001e-05,1819.68,2025-05-06 00:00:00.002000+00:00,2025-05-06 00:00:00.002000+00:00,-1.836e-05
ETHUSDT,2025-05-06 08:00:00.005000+00:00,-1.836e-05,-3.589e-05,-1.7529999999999996e-05,1804.36,2025-05-06 08:00:00.005000+00:00,2025-05-06 08:00:00.005000+00:00,-3.589e-05
ETHUSDT,2025-05-06 16:00:00+00:00,-3.589e-05,3.273e-05,6.862e-05,1768.22,2025-05-06 16:00:00+00:00,2025-05-06 16:00:00+00:00,3.273e-05
ETHUSDT,2025-05-07 00:00:00.002000+00:00,3.273e-05,8.548e-05,5.275e-05,1816.43,2025-05-07 00:00:00.002000+00:00,2025-05-07 00:00:00.002000+00:00,8.548e-05
ETHUSDT,2025-05-07 08:00:00+00:00,8.548e-05,-6.48e-06,-9.196000000000001e-05,1836.85,2025-05-07 08:00:00+00:00,2025-05-07 08:00:00+00:00,-6.48e-06
ETHUSDT,2025-05-07 16:00:00.006000+00:00,-6.48e-06,4.564e-05,5.2119999999999996e-05,1816.15,2025-05-07 16:00:00.006000+00:00,2025-05-07 16:00:00.006000+00:00,4.564e-05
ETHUSDT,2025-05-08 00:00:00+00:00,4.564e-05,0.0001,5.436000000000001e-05,1810.69,2025-05-08 00:00:00+00:00,2025-05-08 00:00:00+00:00,0.0001
ETHUSDT,2025-05-08 08:00:00.001000+00:00,0.0001,8.717e-05,-1.2830000000000011e-05,1926.61,2025-05-08 08:00:00.001000+00:00,2025-05-08 08:00:00.001000+00:00,8.717e-05
ETHUSDT,2025-05-08 16:00:00.002000+00:00,8.717e-05,0.0001,1.2830000000000011e-05,2055.46,2025-05-08 16:00:00.002000+00:00,2025-05-08 16:00:00.002000+00:00,0.0001
ETHUSDT,2025-05-09 00:00:00.001000+00:00,0.0001,0.0001,0.0,2202.84,2025-05-09 00:00:00.001000+00:00,2025-05-09 00:00:00.001000+00:00,0.0001
ETHUSDT,2025-05-09 08:00:00.006000+00:00,0.0001,0.0001,0.0,2373.4,2025-05-09 08:00:00.006000+00:00,2025-05-09 08:00:00.006000+00:00,0.0001
ETHUSDT,2025-05-09 16:00:00+00:00,0.0001,0.0001,0.0,2300.55,2025-05-09 16:00:00+00:00,2025-05-09 16:00:00+00:00,0.0001
ETHUSDT,2025-05-10 00:00:00.001000+00:00,0.0001,9.797e-05,-2.030000000000006e-06,2344.23,2025-05-10 00:00:00.001000+00:00,2025-05-10 00:00:00.001000+00:00,9.797e-05
ETHUSDT,2025-05-10 08:00:00+00:00,9.797e-05,9.016e-05,-7.809999999999995e-06,2402.65,2025-05-10 08:00:00+00:00,2025-05-10 08:00:00+00:00,9.016e-05
ETHUSDT,2025-05-10 16:00:00.001000+00:00,9.016e-05,0.0001,9.84e-06,2430.52,2025-05-10 16:00:00.001000+00:00,2025-05-10 16:00:00.001000+00:00,0.0001
ETHUSDT,2025-05-11 00:00:00+00:00,0.0001,7.363e-05,-2.6370000000000007e-05,2575.21,2025-05-11 00:00:00+00:00,2025-05-11 00:00:00+00:00,7.363e-05
ETHUSDT,2025-05-11 08:00:00.001000+00:00,7.363e-05,2.438e-05,-4.925e-05,2477.16,2025-05-11 08:00:00.001000+00:00,2025-05-11 08:00:00.001000+00:00,2.438e-05
ETHUSDT,2025-05-11 16:00:00.001000+00:00,2.438e-05,7.088e-05,4.65e-05,2463.96,2025-05-11 16:00:00.001000+00:00,2025-05-11 16:00:00.001000+00:00,7.088e-05
ETHUSDT,2025-05-12 00:00:00.004000+00:00,7.088e-05,0.0001,2.9120000000000006e-05,2514.99,2025-05-12 00:00:00.004000+00:00,2025-05-12 00:00:00.004000+00:00,0.0001
ETHUSDT,2025-05-12 08:00:00+00:00,0.0001,5.717e-05,-4.283e-05,2550.6,2025-05-12 08:00:00+00:00,2025-05-12 08:00:00+00:00,5.717e-05
ETHUSDT,2025-05-12 16:00:00+00:00,5.717e-05,6.233e-05,5.159999999999991e-06,2487.88,2025-05-12 16:00:00+00:00,2025-05-12 16:00:00+00:00,6.233e-05
ETHUSDT,2025-05-13 00:00:00+00:00,6.233e-05,0.0001,3.767000000000001e-05,2493.7,2025-05-13 00:00:00+00:00,2025-05-13 00:00:00+00:00,0.0001
ETHUSDT,2025-05-13 08:00:00.008000+00:00,0.0001,0.0001,0.0,2462.15,2025-05-13 08:00:00.008000+00:00,2025-05-13 08:00:00.008000+00:00,0.0001
ETHUSDT,2025-05-13 16:00:00.001000+00:00,0.0001,0.0001,0.0,2561.8,2025-05-13 16:00:00.001000+00:00,2025-05-13 16:00:00.001000+00:00,0.0001
ETHUSDT,2025-05-14 00:00:00.007000+00:00,0.0001,5.48e-05,-4.520000000000001e-05,2678.47,2025-05-14 00:00:00.007000+00:00,2025-05-14 00:00:00.007000+00:00,5.48e-05
ETHUSDT,2025-05-14 08:00:00+00:00,5.48e-05,4.737e-05,-7.429999999999995e-06,2642.25,2025-05-14 08:00:00+00:00,2025-05-14 08:00:00+00:00,4.737e-05
ETHUSDT,2025-05-14 16:00:00.002000+00:00,4.737e-05,0.0001,5.263e-05,2596.25,2025-05-14 16:00:00.002000+00:00,2025-05-14 16:00:00.002000+00:00,0.0001
ETHUSDT,2025-05-15 00:00:00+00:00,0.0001,0.0001,0.0,2609.63,2025-05-15 00:00:00+00:00,2025-05-15 00:00:00+00:00,0.0001
ETHUSDT,2025-05-15 08:00:00.003000+00:00,0.0001,5.698e-05,-4.3020000000000005e-05,2532.24,2025-05-15 08:00:00.003000+00:00,2025-05-15 08:00:00.003000+00:00,5.698e-05
ETHUSDT,2025-05-15 16:00:00+00:00,5.698e-05,6.801e-05,1.1029999999999994e-05,2567.26,2025-05-15 16:00:00+00:00,2025-05-15 16:00:00+00:00,6.801e-05
ETHUSDT,2025-05-16 00:00:00.001000+00:00,6.801e-05,0.0001,3.199000000000001e-05,2546.05,2025-05-16 00:00:00.001000+00:00,2025-05-16 00:00:00.001000+00:00,0.0001
ETHUSDT,2025-05-16 08:00:00+00:00,0.0001,7.202e-05,-2.798e-05,2601.65,2025-05-16 08:00:00+00:00,2025-05-16 08:00:00+00:00,7.202e-05
