trade_id,symbol,mode,decision_entry_time,actual_entry_time,decision_exit_time,actual_exit_time,hold_periods,min_known_rate_decimal,min_known_rate_bp,known_rate_decimal,known_rate_bp,funding_income,spot_qty,perp_qty,spot_entry_notional,perp_entry_notional,spot_pnl,perp_pnl,two_leg_residual_pnl,gross_carry_pnl,basis_pnl,initial_net_delta,spot_entry_source,perp_entry_source,spot_exit_source,perp_exit_source,same_minute_close_used,future_price_used,execution_status,passes_cost_coverage_gate,required_avg_rate_decimal,required_avg_rate_bp,legacy_total_cost_rate,net_pnl,net_return,total_fee,total_slippage,total_cost,accounting_expected_net,accounting_error,accounting_status,explicit_total_cost_rate,mapping_status
FRC1_SOLUSDT_2025-09-16 00:00:00.001000+00:00,SOLUSDT,funding,2025-09-16 00:00:00.001000+00:00,2025-09-16 00:01:00+00:00,2025-09-17 00:00:00.001000+00:00,2025-09-17 00:01:00+00:00,3,5e-05,0.5,6.405e-05,0.6405,1.3461,42.7313904794462,42.7313904794462,10000,10000,114.94744038971018,-114.94744038971018,0.0,1.346100000000007,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.653899999999993,-0.0021653899999999992,16.0,5.999999999999999,23.0,-21.653899999999993,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-09-18 00:00:00.006000+00:00,SOLUSDT,funding,2025-09-18 00:00:00.006000+00:00,2025-09-18 00:01:00+00:00,2025-09-18 16:00:00+00:00,2025-09-18 16:01:00+00:00,2,5e-05,0.5,8.719e-05,0.8719,1.1468,40.848004574976514,40.848004574976514,10000,10000,137.24929537192048,-137.24929537192048,0.0,1.1468000000000131,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.519866666666655,-0.0021519866666666653,16.0,5.999999999999999,22.666666666666668,-21.519866666666655,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-09-19 00:00:00+00:00,SOLUSDT,funding,2025-09-19 00:00:00+00:00,2025-09-19 00:01:00+00:00,2025-09-19 16:00:00+00:00,2025-09-19 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,1.047,40.37793749495276,40.37793749495276,10000,10000,-416.2965355729631,416.2965355729631,0.0,1.0470000000000257,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.619666666666642,-0.002161966666666664,16.0,5.999999999999999,22.666666666666668,-21.619666666666642,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-09-27 08:00:00.010000+00:00,SOLUSDT,funding,2025-09-27 08:00:00.010000+00:00,2025-09-27 08:01:00+00:00,2025-09-27 16:00:00.003000+00:00,2025-09-27 16:01:00+00:00,1,5e-05,0.5,6.955e-05,0.6955,-0.2293,49.51475539710834,49.51475539710834,10000,10000,65.8546246781533,-65.8546246781533,0.0,-0.2292999999999949,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.562633333333327,-0.002256263333333333,16.0,5.999999999999999,22.333333333333332,-22.562633333333327,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-09-29 08:00:00.002000+00:00,SOLUSDT,funding,2025-09-29 08:00:00.002000+00:00,2025-09-29 08:01:00+00:00,2025-09-29 16:00:00.001000+00:00,2025-09-29 16:01:00+00:00,1,5e-05,0.5,0.0001,1.0,-0.7412,47.86521156423512,47.86521156423512,10000,10000,71.31916523071077,-71.31916523071077,0.0,-0.7412000000000063,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.07453333333334,-0.0023074533333333337,16.0,5.999999999999999,22.333333333333332,-23.07453333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-01 00:00:00+00:00,SOLUSDT,funding,2025-10-01 00:00:00+00:00,2025-10-01 00:01:00+00:00,2025-10-01 16:00:00+00:00,2025-10-01 16:01:00+00:00,2,5e-05,0.5,7.07e-05,0.707,0.9298,47.86979415988511,47.86979415988511,10000,10000,548.5878410722837,-548.5878410722837,0.0,0.9298000000000002,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.736866666666668,-0.002173686666666667,16.0,5.999999999999999,22.666666666666668,-21.736866666666668,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-10-02 00:00:00+00:00,SOLUSDT,funding,2025-10-02 00:00:00+00:00,2025-10-02 00:01:00+00:00,2025-10-02 08:00:00.013000+00:00,2025-10-02 08:01:00+00:00,1,5e-05,0.5,7.943e-05,0.7943,-0.9812,45.14061300952467,45.14061300952467,10000,10000,66.35670112400122,-66.35670112400122,0.0,-0.9812000000000012,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.314533333333333,-0.0023314533333333334,16.0,5.999999999999999,22.333333333333332,-23.314533333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-03 08:00:00.006000+00:00,SOLUSDT,funding,2025-10-03 08:00:00.006000+00:00,2025-10-03 08:01:00+00:00,2025-10-04 08:00:00+00:00,2025-10-04 08:01:00+00:00,3,5e-05,0.5,6.248e-05,0.6248,1.5631000000000002,43.57298474945534,43.57298474945534,10000,10000,-20.47930283224396,20.47930283224396,0.0,1.5630999999999986,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.4369,-0.00214369,16.0,5.999999999999999,23.0,-21.4369,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-10-05 08:00:00.003000+00:00,SOLUSDT,funding,2025-10-05 08:00:00.003000+00:00,2025-10-05 08:01:00+00:00,2025-10-05 16:00:00.009000+00:00,2025-10-05 16:01:00+00:00,1,5e-05,0.5,8.81e-05,0.881,-0.4722,42.261854450173274,42.261854450173274,10000,10000,-275.9699095596315,275.9699095596315,0.0,-0.4721999999999866,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.80553333333332,-0.0022805533333333317,16.0,5.999999999999999,22.333333333333332,-22.80553333333332,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-06 16:00:00.004000+00:00,SOLUSDT,funding,2025-10-06 16:00:00.004000+00:00,2025-10-06 16:01:00+00:00,2025-10-07 00:00:00+00:00,2025-10-07 00:01:00+00:00,1,5e-05,0.5,5.395e-05,0.5395,0.1768,42.385453312423174,42.385453312423174,10000,10000,-155.55461365659372,155.55461365659372,0.0,0.1767999999999858,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.156533333333346,-0.0022156533333333346,16.0,5.999999999999999,22.333333333333332,-22.156533333333346,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-09 00:00:00.001000+00:00,SOLUSDT,funding,2025-10-09 00:00:00.001000+00:00,2025-10-09 00:01:00+00:00,2025-10-09 16:00:00+00:00,2025-10-09 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.9764,43.63001745200698,43.63001745200698,10000,10000,-438.9179755671903,438.9179755671903,0.0,0.9764000000000124,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.690266666666655,-0.0021690266666666656,16.0,5.999999999999999,22.666666666666668,-21.690266666666655,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-10-15 08:00:00.002000+00:00,SOLUSDT,funding,2025-10-15 08:00:00.002000+00:00,2025-10-15 08:01:00+00:00,2025-10-16 00:00:00+00:00,2025-10-16 00:01:00+00:00,2,5e-05,0.5,5.749e-05,0.5749,-0.2685,48.93325504012527,48.93325504012527,10000,10000,-502.544529262087,502.544529262087,0.0,-0.2685000000000173,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.935166666666685,-0.0022935166666666687,16.0,5.999999999999999,22.666666666666668,-22.935166666666685,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-10-17 08:00:00.005000+00:00,SOLUSDT,funding,2025-10-17 08:00:00.005000+00:00,2025-10-17 08:01:00+00:00,2025-10-18 00:00:00+00:00,2025-10-18 00:01:00+00:00,2,5e-05,0.5,7.329e-05,0.7329,0.0917,56.23980653506552,56.23980653506552,10000,10000,245.76795455823657,-245.76795455823657,0.0,0.091700000000003,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.574966666666665,-0.0022574966666666666,16.0,5.999999999999999,22.666666666666668,-22.574966666666665,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-10-19 00:00:00.001000+00:00,SOLUSDT,funding,2025-10-19 00:00:00.001000+00:00,2025-10-19 00:01:00+00:00,2025-10-19 08:00:00.001000+00:00,2025-10-19 08:01:00+00:00,1,5e-05,0.5,0.0001,1.0,0.1997,53.30774561543792,53.30774561543792,10000,10000,-89.02393517778218,89.02393517778218,0.0,0.1996999999999928,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.13363333333334,-0.002213363333333334,16.0,5.999999999999999,22.333333333333332,-22.13363333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-22 00:00:00.004000+00:00,SOLUSDT,funding,2025-10-22 00:00:00.004000+00:00,2025-10-22 00:01:00+00:00,2025-10-22 08:00:00+00:00,2025-10-22 08:01:00+00:00,1,5e-05,0.5,0.0001,1.0,-0.9872,53.89963887241955,53.89963887241955,10000,10000,-47.9706785964542,47.9706785964542,0.0,-0.9872000000000014,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.320533333333334,-0.0023320533333333333,16.0,5.999999999999999,22.333333333333332,-23.320533333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-23 16:00:00.004000+00:00,SOLUSDT,funding,2025-10-23 16:00:00.004000+00:00,2025-10-23 16:01:00+00:00,2025-10-24 16:00:00.009000+00:00,2025-10-24 16:01:00+00:00,3,5e-05,0.5,0.0001,1.0,2.1595,52.33410090014653,52.33410090014653,10000,10000,-81.6411974042287,81.6411974042287,0.0,2.159499999999994,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-20.840500000000006,-0.0020840500000000005,16.0,5.999999999999999,23.0,-20.840500000000006,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-10-25 00:00:00+00:00,SOLUSDT,funding,2025-10-25 00:00:00+00:00,2025-10-25 00:01:00+00:00,2025-10-27 00:00:00+00:00,2025-10-27 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,4.2631,51.708981850147374,51.708981850147374,10000,10000,313.3564300118932,-313.3564300118932,0.0,4.2631000000000085,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.73689999999999,-0.0019736899999999993,16.0,5.999999999999999,24.0,-19.73689999999999,0.0,ok,0.0024,explicit
FRC1_SOLUSDT_2025-10-27 00:00:00+00:00,SOLUSDT,funding,2025-10-27 00:00:00+00:00,2025-10-27 00:01:00+00:00,2025-10-27 16:00:00+00:00,2025-10-27 16:01:00+00:00,2,5e-05,0.5,0.0001,1.0,1.3983,50.13787916771121,50.13787916771121,10000,10000,28.578591125596475,-28.578591125596475,0.0,1.398299999999999,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.26836666666667,-0.0021268366666666668,16.0,5.999999999999999,22.666666666666668,-21.26836666666667,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-10-28 08:00:00+00:00,SOLUSDT,funding,2025-10-28 08:00:00+00:00,2025-10-28 08:01:00+00:00,2025-10-28 16:00:00.004000+00:00,2025-10-28 16:01:00+00:00,1,5e-05,0.5,7.929e-05,0.7928999999999999,0.0617,49.48045522018803,49.48045522018803,10000,10000,-169.71796140524526,169.71796140524526,0.0,0.0617000000000018,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.27163333333333,-0.002227163333333333,16.0,5.999999999999999,22.333333333333332,-22.27163333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-10-29 16:00:00+00:00,SOLUSDT,funding,2025-10-29 16:00:00+00:00,2025-10-29 16:01:00+00:00,2025-10-30 00:00:00.004000+00:00,2025-10-30 00:01:00+00:00,1,5e-05,0.5,8.873e-05,0.8873,0.0070999999999999,50.90612909794339,50.90612909794339,10000,10000,-140.5009163103233,140.5009163103233,0.0,0.0071000000000083,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.326233333333324,-0.0022326233333333323,16.0,5.999999999999999,22.333333333333332,-22.326233333333324,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-02 00:00:00.007000+00:00,SOLUSDT,funding,2025-11-02 00:00:00.007000+00:00,2025-11-02 00:01:00+00:00,2025-11-02 08:00:00+00:00,2025-11-02 08:01:00+00:00,1,5e-05,0.5,5.263e-05,0.5263,0.2822,53.70857725978839,53.70857725978839,10000,10000,79.48869434448628,-79.48869434448628,0.0,0.2822000000000031,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.05113333333333,-0.002205113333333333,16.0,5.999999999999999,22.333333333333332,-22.05113333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-05 08:00:00+00:00,SOLUSDT,funding,2025-11-05 08:00:00+00:00,2025-11-05 08:01:00+00:00,2025-11-05 16:00:00.004000+00:00,2025-11-05 16:01:00+00:00,1,5e-05,0.5,5.027e-05,0.5027,-1.1308,64.27561383211209,64.27561383211209,10000,10000,291.81128679778834,-291.81128679778834,0.0,-1.130800000000022,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.464133333333354,-0.002346413333333335,16.0,5.999999999999999,22.333333333333332,-23.464133333333354,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-06 16:00:00.001000+00:00,SOLUSDT,funding,2025-11-06 16:00:00.001000+00:00,2025-11-06 16:01:00+00:00,2025-11-07 00:00:00.005000+00:00,2025-11-07 00:01:00+00:00,1,5e-05,0.5,7.661e-05,0.7661,-0.1927,64.11900487304436,64.11900487304436,10000,10000,-57.70710438574029,57.70710438574029,0.0,-0.1927000000000021,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.526033333333334,-0.0022526033333333333,16.0,5.999999999999999,22.333333333333332,-22.526033333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-08 00:00:00.011000+00:00,SOLUSDT,funding,2025-11-08 00:00:00.011000+00:00,2025-11-08 00:01:00+00:00,2025-11-08 08:00:00.015000+00:00,2025-11-08 08:01:00+00:00,1,5e-05,0.5,8.95e-05,0.8949999999999999,-0.1277,61.758893280632414,61.758893280632414,10000,10000,-61.758893280632414,61.758893280632414,0.0,-0.1276999999999972,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.46103333333333,-0.002246103333333333,16.0,5.999999999999999,22.333333333333332,-22.46103333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-10 00:00:00+00:00,SOLUSDT,funding,2025-11-10 00:00:00+00:00,2025-11-10 00:01:00+00:00,2025-11-10 08:00:00+00:00,2025-11-10 08:01:00+00:00,1,5e-05,0.5,0.0001,1.0,-1.1243,60.83095078776082,60.83095078776082,10000,10000,177.0180667923855,-177.0180667923855,0.0,-1.1243000000000052,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.457633333333337,-0.002345763333333334,16.0,5.999999999999999,22.333333333333332,-23.457633333333337,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-14 16:00:00.001000+00:00,SOLUSDT,funding,2025-11-14 16:00:00.001000+00:00,2025-11-14 16:01:00+00:00,2025-11-15 16:00:00.001000+00:00,2025-11-15 16:01:00+00:00,3,5e-05,0.5,0.0001,1.0,1.4527,70.43741635556808,70.43741635556808,10000,10000,-33.80995985067196,33.80995985067196,0.0,1.4527,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.5473,-0.00215473,16.0,5.999999999999999,23.0,-21.5473,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-11-16 08:00:00+00:00,SOLUSDT,funding,2025-11-16 08:00:00+00:00,2025-11-16 08:01:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 16:01:00+00:00,1,5e-05,0.5,7.161e-05,0.7161,-0.0532,70.20992768377448,70.20992768377448,10000,10000,-383.3462051534093,383.3462051534093,0.0,-0.0532000000000039,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.386533333333336,-0.0022386533333333338,16.0,5.999999999999999,22.333333333333332,-22.386533333333336,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-17 00:00:00.003000+00:00,SOLUSDT,funding,2025-11-17 00:00:00.003000+00:00,2025-11-17 00:01:00+00:00,2025-11-18 00:00:00.002000+00:00,2025-11-18 00:01:00+00:00,3,5e-05,0.5,0.0001,1.0,2.2089,72.99270072992701,72.99270072992701,10000,10000,-457.6642335766431,457.6642335766431,0.0,2.2089000000000283,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-20.79109999999997,-0.0020791099999999973,16.0,5.999999999999999,23.0,-20.79109999999997,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-11-18 08:00:00.004000+00:00,SOLUSDT,funding,2025-11-18 08:00:00.004000+00:00,2025-11-18 08:01:00+00:00,2025-11-19 00:00:00+00:00,2025-11-19 00:01:00+00:00,2,5e-05,0.5,0.0001,1.0,1.1678,72.97139521307648,72.97139521307648,10000,10000,253.2107413893753,-253.2107413893753,0.0,1.1677999999999995,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-21.498866666666668,-0.002149886666666667,16.0,5.999999999999999,22.666666666666668,-21.498866666666668,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-11-19 08:00:00+00:00,SOLUSDT,funding,2025-11-19 08:00:00+00:00,2025-11-19 08:01:00+00:00,2025-11-19 16:00:00.008000+00:00,2025-11-19 16:01:00+00:00,1,5e-05,0.5,8.916e-05,0.8916,-0.0686,71.18451025056949,71.18451025056949,10000,10000,-413.5820045558089,413.5820045558089,0.0,-0.0686000000000035,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.401933333333336,-0.0022401933333333337,16.0,5.999999999999999,22.333333333333332,-22.401933333333336,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-20 08:00:00+00:00,SOLUSDT,funding,2025-11-20 08:00:00+00:00,2025-11-20 08:01:00+00:00,2025-11-21 00:00:00.001000+00:00,2025-11-21 00:01:00+00:00,2,5e-05,0.5,0.0001,1.0,0.0603,69.61849067112226,69.61849067112226,10000,10000,-680.8688387635738,680.8688387635738,0.0,0.0602999999999838,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.606366666666684,-0.0022606366666666684,16.0,5.999999999999999,22.666666666666668,-22.606366666666684,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-11-21 08:00:00+00:00,SOLUSDT,funding,2025-11-21 08:00:00+00:00,2025-11-21 08:01:00+00:00,2025-11-21 16:00:00.001000+00:00,2025-11-21 16:01:00+00:00,1,5e-05,0.5,5.033e-05,0.5033,-1.2104,78.65345288658172,78.65345288658172,10000,10000,-136.0704734937867,136.0704734937867,0.0,-1.2103999999999928,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.543733333333325,-0.0023543733333333326,16.0,5.999999999999999,22.333333333333332,-23.543733333333325,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-25 08:00:00.009000+00:00,SOLUSDT,funding,2025-11-25 08:00:00.009000+00:00,2025-11-25 08:01:00+00:00,2025-11-25 16:00:00.007000+00:00,2025-11-25 16:01:00+00:00,1,5e-05,0.5,8.543e-05,0.8543,-1.8105,73.38910905621606,73.38910905621606,10000,10000,-107.14809922207394,107.14809922207394,0.0,-1.8105000000000049,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-24.143833333333337,-0.0024143833333333336,16.0,5.999999999999999,22.333333333333332,-24.143833333333337,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-26 08:00:00.001000+00:00,SOLUSDT,funding,2025-11-26 08:00:00.001000+00:00,2025-11-26 08:01:00+00:00,2025-11-26 16:00:00+00:00,2025-11-26 16:01:00+00:00,1,5e-05,0.5,0.0001,1.0,-0.8603999999999999,71.58196134574088,71.58196134574088,10000,10000,-207.58768790264693,207.58768790264693,0.0,-0.8603999999999985,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-23.19373333333333,-0.002319373333333333,16.0,5.999999999999999,22.333333333333332,-23.19373333333333,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-27 00:00:00.013000+00:00,SOLUSDT,funding,2025-11-27 00:00:00.013000+00:00,2025-11-27 00:01:00+00:00,2025-11-27 08:00:00+00:00,2025-11-27 08:01:00+00:00,1,5e-05,0.5,8.82e-05,0.882,-0.1255,69.93985172751434,69.93985172751434,10000,10000,48.95789620926123,-48.95789620926123,0.0,-0.1255000000000024,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.458833333333335,-0.0022458833333333333,16.0,5.999999999999999,22.333333333333332,-22.458833333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-29 08:00:00.005000+00:00,SOLUSDT,funding,2025-11-29 08:00:00.005000+00:00,2025-11-29 08:01:00+00:00,2025-11-29 16:00:00.001000+00:00,2025-11-29 16:01:00+00:00,1,5e-05,0.5,6.1e-05,0.61,0.1089,72.87567409998543,72.87567409998543,10000,10000,20.405188747996004,-20.405188747996004,0.0,0.1088999999999984,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.224433333333334,-0.0022224433333333333,16.0,5.999999999999999,22.333333333333332,-22.224433333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-11-30 00:00:00.003000+00:00,SOLUSDT,funding,2025-11-30 00:00:00.003000+00:00,2025-11-30 00:01:00+00:00,2025-12-01 08:00:00.004000+00:00,2025-12-01 08:01:00+00:00,4,5e-05,0.5,7.173e-05,0.7173,1.5904999999999996,73.57268981753974,73.57268981753974,10000,10000,-645.968216597998,645.968216597998,0.0,1.59050000000002,0.0,0.0,open,open,open,open,False,False,ok,False,0.000625,6.25,0.0022,-21.742833333333312,-0.0021742833333333314,16.0,5.999999999999999,23.333333333333332,-21.742833333333312,0.0,ok,0.002333333333333333,explicit
FRC1_SOLUSDT_2025-12-03 00:00:00+00:00,SOLUSDT,funding,2025-12-03 00:00:00+00:00,2025-12-03 00:01:00+00:00,2025-12-05 00:00:00+00:00,2025-12-05 00:01:00+00:00,6,5e-05,0.5,0.0001,1.0,4.5068,72.0772668300418,72.0772668300418,10000,10000,20.902407380711548,-20.902407380711548,0.0,4.506800000000002,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-19.493199999999998,-0.0019493199999999998,16.0,5.999999999999999,24.0,-19.493199999999998,0.0,ok,0.0024,explicit
FRC1_SOLUSDT_2025-12-05 16:00:00.010000+00:00,SOLUSDT,funding,2025-12-05 16:00:00.010000+00:00,2025-12-05 16:01:00+00:00,2025-12-06 00:00:00.001000+00:00,2025-12-06 00:01:00+00:00,1,5e-05,0.5,6.353e-05,0.6353,-0.2519,74.13447994662319,74.13447994662319,10000,10000,-137.89013270071803,137.89013270071803,0.0,-0.2519000000000062,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.58523333333334,-0.0022585233333333337,16.0,5.999999999999999,22.333333333333332,-22.58523333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-12-08 08:00:00+00:00,SOLUSDT,funding,2025-12-08 08:00:00+00:00,2025-12-08 08:01:00+00:00,2025-12-09 00:00:00.001000+00:00,2025-12-09 00:01:00+00:00,2,5e-05,0.5,6.981e-05,0.6980999999999999,0.3228,73.65939893930467,73.65939893930467,10000,10000,-207.71950500883867,207.71950500883867,0.0,0.3228000000000008,0.0,0.0,open,open,open,open,False,False,ok,False,0.00125,12.5,0.0022,-22.343866666666667,-0.002234386666666667,16.0,5.999999999999999,22.666666666666668,-22.343866666666667,0.0,ok,0.002266666666666667,explicit
FRC1_SOLUSDT_2025-12-10 00:00:00.007000+00:00,SOLUSDT,funding,2025-12-10 00:00:00.007000+00:00,2025-12-10 00:01:00+00:00,2025-12-10 08:00:00.002000+00:00,2025-12-10 08:01:00+00:00,1,5e-05,0.5,0.0001,1.0,0.2067,72.55840951966333,72.55840951966333,10000,10000,85.61892323320322,-85.61892323320322,0.0,0.2066999999999978,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-22.126633333333334,-0.0022126633333333333,16.0,5.999999999999999,22.333333333333332,-22.126633333333334,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-12-12 00:00:00.005000+00:00,SOLUSDT,funding,2025-12-12 00:00:00.005000+00:00,2025-12-12 00:01:00+00:00,2025-12-13 00:00:00.001000+00:00,2025-12-13 00:01:00+00:00,3,5e-05,0.5,9.412e-05,0.9412,1.2297,73.20644216691069,73.20644216691069,10000,10000,-319.91215226940005,319.91215226940005,0.0,1.2296999999999798,0.0,0.0,open,open,open,open,False,False,ok,False,0.0008333333333333,8.333333333333334,0.0022,-21.77030000000002,-0.002177030000000002,16.0,5.999999999999999,23.0,-21.77030000000002,0.0,ok,0.0023,explicit
FRC1_SOLUSDT_2025-12-16 16:00:00.002000+00:00,SOLUSDT,funding,2025-12-16 16:00:00.002000+00:00,2025-12-16 16:01:00+00:00,2025-12-17 00:00:00.004000+00:00,2025-12-17 00:01:00+00:00,1,5e-05,0.5,6.541e-05,0.6541,0.3595,77.18431614695893,77.18431614695893,10000,10000,-47.85427601111489,47.85427601111489,0.0,0.359499999999997,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-21.973833333333335,-0.0021973833333333334,16.0,5.999999999999999,22.333333333333332,-21.973833333333335,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-12-17 16:00:00+00:00,SOLUSDT,funding,2025-12-17 16:00:00+00:00,2025-12-17 16:01:00+00:00,2025-12-18 00:00:00.005000+00:00,2025-12-18 00:01:00+00:00,1,5e-05,0.5,5.848e-05,0.5848,-1.7374,78.74015748031496,78.74015748031496,10000,10000,-298.42519685039423,298.42519685039423,0.0,-1.7373999999999796,0.0,0.0,open,open,open,open,False,False,ok,False,0.0025,25.0,0.0022,-24.070733333333312,-0.002407073333333331,16.0,5.999999999999999,22.333333333333332,-24.070733333333312,0.0,ok,0.0022333333333333333,explicit
FRC1_SOLUSDT_2025-12-19 08:00:00.001000+00:00,SOLUSDT,funding,2025-12-19 08:00:00.001000+00:00,2025-12-19 08:01:00+00:00,2025-12-21 08:00:00.009000+00:00,2025-12-21 08:01:00+00:00,6,5e-05,0.5,7.363e-05,0.7363,5.178600000000001,80.37939072421831,80.37939072421831,10000,10000,61.89213085764892,-61.89213085764892,0.0,5.178600000000003,0.0,0.0,open,open,open,open,False,False,ok,False,0.0004166666666666,4.166666666666667,0.0022,-18.821399999999997,-0.0018821399999999996,16.0,5.999999999999999,24.0,-18.821399999999997,0.0,ok,0.0024,explicit
