trade_id,exchange,symbol,mode,spot_entry_time,derivative_entry_time,spot_exit_time,derivative_exit_time,spot_quantity,derivative_quantity,initial_delta,max_absolute_delta,initial_basis,exit_basis,basis_convergence_pnl,funding_income,funding_paid,spot_gross_pnl,derivative_gross_pnl,directional_residual_pnl,spot_fee,derivative_fee,slippage_cost,borrow_cost,transfer_cost,rebalance_cost,liquidation_fee,net_pnl,net_return,annualized_carry,exit_reason
FRC1_SOLUSDT_3631,binance,SOLUSDT,funding,2025-09-27 08:00:00.010000+00:00,2025-09-27 08:00:00.010000+00:00,2025-09-27 16:00:00.010000+00:00,2025-09-27 16:00:00.010000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.248e-05,0.0,0.6955,0.0,0.0,0.0,-0.9248,4.0,4.0,2.0,0,0,0,0,-9.3045,-0.0009304500000000001,-1.0188427500000001,next_funding_or_cost
FRC1_SOLUSDT_3637,binance,SOLUSDT,funding,2025-09-29 08:00:00.002000+00:00,2025-09-29 08:00:00.002000+00:00,2025-09-29 16:00:00.002000+00:00,2025-09-29 16:00:00.002000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00017412,0.0,1.0,0.0,0.0,0.0,-1.7411999999999999,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3642,binance,SOLUSDT,funding,2025-10-01 00:00:00+00:00,2025-10-01 00:00:00+00:00,2025-10-01 08:00:00+00:00,2025-10-01 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.9300000000000007e-05,0.0,0.707,0.0,0.0,0.0,0.2930000000000001,4.0,4.0,2.0,0,0,0,0,-9.293,-0.0009292999999999999,-1.0175834999999998,next_funding_or_cost
FRC1_SOLUSDT_3643,binance,SOLUSDT,funding,2025-10-01 08:00:00+00:00,2025-10-01 08:00:00+00:00,2025-10-01 16:00:00+00:00,2025-10-01 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00010702,0.0,1.0,0.0,0.0,0.0,-1.0702,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3645,binance,SOLUSDT,funding,2025-10-02 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-10-02 08:00:00+00:00,2025-10-02 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00017755,0.0,0.7943,0.0,0.0,0.0,-1.7755,4.0,4.0,2.0,0,0,0,0,-9.2057,-0.00092057,-1.00802415,next_funding_or_cost
FRC1_SOLUSDT_3649,binance,SOLUSDT,funding,2025-10-03 08:00:00.006000+00:00,2025-10-03 08:00:00.006000+00:00,2025-10-03 16:00:00.006000+00:00,2025-10-03 16:00:00.006000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.1410000000000001e-05,0.0,0.6248,0.0,0.0,0.0,0.11410000000000001,4.0,4.0,2.0,0,0,0,0,-9.3752,-0.00093752,-1.0265844,next_funding_or_cost
FRC1_SOLUSDT_3650,binance,SOLUSDT,funding,2025-10-03 16:00:00+00:00,2025-10-03 16:00:00+00:00,2025-10-04 00:00:00+00:00,2025-10-04 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.359999999999995e-06,0.0,0.7389,0.0,0.0,0.0,0.03359999999999995,4.0,4.0,2.0,0,0,0,0,-9.261099999999999,-0.00092611,-1.0140904499999999,next_funding_or_cost
FRC1_SOLUSDT_3651,binance,SOLUSDT,funding,2025-10-04 00:00:00.001000+00:00,2025-10-04 00:00:00.001000+00:00,2025-10-04 08:00:00.001000+00:00,2025-10-04 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.208e-05,0.0,0.7725,0.0,0.0,0.0,-0.7208,4.0,4.0,2.0,0,0,0,0,-9.2275,-0.00092275,-1.01041125,next_funding_or_cost
FRC1_SOLUSDT_3655,binance,SOLUSDT,funding,2025-10-05 08:00:00.003000+00:00,2025-10-05 08:00:00.003000+00:00,2025-10-05 16:00:00.003000+00:00,2025-10-05 16:00:00.003000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00013532,0.0,0.881,0.0,0.0,0.0,-1.3532,4.0,4.0,2.0,0,0,0,0,-9.119,-0.0009119,-0.9985305,next_funding_or_cost
FRC1_SOLUSDT_3659,binance,SOLUSDT,funding,2025-10-06 16:00:00.004000+00:00,2025-10-06 16:00:00.004000+00:00,2025-10-07 00:00:00.004000+00:00,2025-10-07 00:00:00.004000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-3.627e-05,0.0,0.5395,0.0,0.0,0.0,-0.36269999999999997,4.0,4.0,2.0,0,0,0,0,-9.4605,-0.0009460499999999999,-1.03592475,next_funding_or_cost
FRC1_SOLUSDT_3666,binance,SOLUSDT,funding,2025-10-09 00:00:00.001000+00:00,2025-10-09 00:00:00.001000+00:00,2025-10-09 08:00:00.001000+00:00,2025-10-09 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3667,binance,SOLUSDT,funding,2025-10-09 08:00:00+00:00,2025-10-09 08:00:00+00:00,2025-10-09 16:00:00+00:00,2025-10-09 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00010236,0.0,1.0,0.0,0.0,0.0,-1.0236,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3685,binance,SOLUSDT,funding,2025-10-15 08:00:00.002000+00:00,2025-10-15 08:00:00.002000+00:00,2025-10-15 16:00:00.002000+00:00,2025-10-15 16:00:00.002000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.65e-05,0.0,0.5749,0.0,0.0,0.0,-0.165,4.0,4.0,2.0,0,0,0,0,-9.4251,-0.00094251,-1.03204845,next_funding_or_cost
FRC1_SOLUSDT_3691,binance,SOLUSDT,funding,2025-10-17 08:00:00.005000+00:00,2025-10-17 08:00:00.005000+00:00,2025-10-17 16:00:00.005000+00:00,2025-10-17 16:00:00.005000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.133e-05,0.0,0.7329,0.0,0.0,0.0,0.21330000000000002,4.0,4.0,2.0,0,0,0,0,-9.2671,-0.00092671,-1.01474745,next_funding_or_cost
FRC1_SOLUSDT_3692,binance,SOLUSDT,funding,2025-10-17 16:00:00.003000+00:00,2025-10-17 16:00:00.003000+00:00,2025-10-18 00:00:00.003000+00:00,2025-10-18 00:00:00.003000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00018007,0.0,0.9462,0.0,0.0,0.0,-1.8007,4.0,4.0,2.0,0,0,0,0,-9.053799999999999,-0.0009053799999999999,-0.9913910999999999,next_funding_or_cost
FRC1_SOLUSDT_3696,binance,SOLUSDT,funding,2025-10-19 00:00:00.001000+00:00,2025-10-19 00:00:00.001000+00:00,2025-10-19 08:00:00.001000+00:00,2025-10-19 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-8.003e-05,0.0,1.0,0.0,0.0,0.0,-0.8003,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3705,binance,SOLUSDT,funding,2025-10-22 00:00:00.004000+00:00,2025-10-22 00:00:00.004000+00:00,2025-10-22 08:00:00.004000+00:00,2025-10-22 08:00:00.004000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00019872,0.0,1.0,0.0,0.0,0.0,-1.9871999999999999,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3710,binance,SOLUSDT,funding,2025-10-23 16:00:00.004000+00:00,2025-10-23 16:00:00.004000+00:00,2025-10-24 00:00:00.004000+00:00,2025-10-24 00:00:00.004000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3711,binance,SOLUSDT,funding,2025-10-24 00:00:00+00:00,2025-10-24 00:00:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3712,binance,SOLUSDT,funding,2025-10-24 08:00:00+00:00,2025-10-24 08:00:00+00:00,2025-10-24 16:00:00+00:00,2025-10-24 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-8.405000000000001e-05,0.0,1.0,0.0,0.0,0.0,-0.8405000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3714,binance,SOLUSDT,funding,2025-10-25 00:00:00+00:00,2025-10-25 00:00:00+00:00,2025-10-25 08:00:00+00:00,2025-10-25 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3715,binance,SOLUSDT,funding,2025-10-25 08:00:00.001000+00:00,2025-10-25 08:00:00.001000+00:00,2025-10-25 16:00:00.001000+00:00,2025-10-25 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-4.4640000000000006e-05,0.0,1.0,0.0,0.0,0.0,-0.4464000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3716,binance,SOLUSDT,funding,2025-10-25 16:00:00.001000+00:00,2025-10-25 16:00:00.001000+00:00,2025-10-26 00:00:00.001000+00:00,2025-10-26 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.1850000000000003e-05,0.0,0.5536,0.0,0.0,0.0,0.11850000000000004,4.0,4.0,2.0,0,0,0,0,-9.4464,-0.0009446400000000001,-1.0343808,next_funding_or_cost
FRC1_SOLUSDT_3717,binance,SOLUSDT,funding,2025-10-26 00:00:00.001000+00:00,2025-10-26 00:00:00.001000+00:00,2025-10-26 08:00:00.001000+00:00,2025-10-26 08:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.2290000000000005e-05,0.0,0.6721,0.0,0.0,0.0,-0.22290000000000004,4.0,4.0,2.0,0,0,0,0,-9.3279,-0.00093279,-1.02140505,next_funding_or_cost
FRC1_SOLUSDT_3719,binance,SOLUSDT,funding,2025-10-26 16:00:00+00:00,2025-10-26 16:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-27 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,4.118e-05,0.0,0.5882000000000001,0.0,0.0,0.0,0.4118,4.0,4.0,2.0,0,0,0,0,-9.4118,-0.0009411799999999999,-1.0305920999999998,next_funding_or_cost
FRC1_SOLUSDT_3720,binance,SOLUSDT,funding,2025-10-27 00:00:00+00:00,2025-10-27 00:00:00+00:00,2025-10-27 08:00:00+00:00,2025-10-27 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3721,binance,SOLUSDT,funding,2025-10-27 08:00:00.005000+00:00,2025-10-27 08:00:00.005000+00:00,2025-10-27 16:00:00.005000+00:00,2025-10-27 16:00:00.005000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.017e-05,0.0,1.0,0.0,0.0,0.0,-0.6017,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3724,binance,SOLUSDT,funding,2025-10-28 08:00:00+00:00,2025-10-28 08:00:00+00:00,2025-10-28 16:00:00+00:00,2025-10-28 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.311999999999999e-05,0.0,0.7928999999999999,0.0,0.0,0.0,-0.7312,4.0,4.0,2.0,0,0,0,0,-9.2071,-0.00092071,-1.00817745,next_funding_or_cost
FRC1_SOLUSDT_3728,binance,SOLUSDT,funding,2025-10-29 16:00:00+00:00,2025-10-29 16:00:00+00:00,2025-10-30 00:00:00+00:00,2025-10-30 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-8.802e-05,0.0,0.8873,0.0,0.0,0.0,-0.8802,4.0,4.0,2.0,0,0,0,0,-9.1127,-0.00091127,-0.9978406500000001,next_funding_or_cost
FRC1_SOLUSDT_3738,binance,SOLUSDT,funding,2025-11-02 00:00:00.007000+00:00,2025-11-02 00:00:00.007000+00:00,2025-11-02 08:00:00.007000+00:00,2025-11-02 08:00:00.007000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.4410000000000002e-05,0.0,0.5263,0.0,0.0,0.0,-0.2441,4.0,4.0,2.0,0,0,0,0,-9.473700000000001,-0.0009473700000000001,-1.03737015,next_funding_or_cost
FRC1_SOLUSDT_3748,binance,SOLUSDT,funding,2025-11-05 08:00:00+00:00,2025-11-05 08:00:00+00:00,2025-11-05 16:00:00+00:00,2025-11-05 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00016334999999999999,0.0,0.5027,0.0,0.0,0.0,-1.6335,4.0,4.0,2.0,0,0,0,0,-9.4973,-0.0009497299999999999,-1.03995435,next_funding_or_cost
FRC1_SOLUSDT_3752,binance,SOLUSDT,funding,2025-11-06 16:00:00.001000+00:00,2025-11-06 16:00:00.001000+00:00,2025-11-07 00:00:00.001000+00:00,2025-11-07 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.588e-05,0.0,0.7661,0.0,0.0,0.0,-0.9588,4.0,4.0,2.0,0,0,0,0,-9.2339,-0.0009233900000000001,-1.0111120500000002,next_funding_or_cost
FRC1_SOLUSDT_3756,binance,SOLUSDT,funding,2025-11-08 00:00:00.011000+00:00,2025-11-08 00:00:00.011000+00:00,2025-11-08 08:00:00.011000+00:00,2025-11-08 08:00:00.011000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00010227,0.0,0.8949999999999999,0.0,0.0,0.0,-1.0227,4.0,4.0,2.0,0,0,0,0,-9.105,-0.0009105000000000001,-0.9969975000000001,next_funding_or_cost
FRC1_SOLUSDT_3762,binance,SOLUSDT,funding,2025-11-10 00:00:00+00:00,2025-11-10 00:00:00+00:00,2025-11-10 08:00:00+00:00,2025-11-10 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00021243,0.0,1.0,0.0,0.0,0.0,-2.1243,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3776,binance,SOLUSDT,funding,2025-11-14 16:00:00.001000+00:00,2025-11-14 16:00:00.001000+00:00,2025-11-15 00:00:00.001000+00:00,2025-11-15 00:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3777,binance,SOLUSDT,funding,2025-11-15 00:00:00.005000+00:00,2025-11-15 00:00:00.005000+00:00,2025-11-15 08:00:00.005000+00:00,2025-11-15 08:00:00.005000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-4.1490000000000004e-05,0.0,1.0,0.0,0.0,0.0,-0.41490000000000005,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3778,binance,SOLUSDT,funding,2025-11-15 08:00:00+00:00,2025-11-15 08:00:00+00:00,2025-11-15 16:00:00+00:00,2025-11-15 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.175e-05,0.0,0.5851,0.0,0.0,0.0,-0.7174999999999999,4.0,4.0,2.0,0,0,0,0,-9.4149,-0.0009414899999999999,-1.0309315499999998,next_funding_or_cost
FRC1_SOLUSDT_3781,binance,SOLUSDT,funding,2025-11-16 08:00:00+00:00,2025-11-16 08:00:00+00:00,2025-11-16 16:00:00+00:00,2025-11-16 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.693e-05,0.0,0.7161,0.0,0.0,0.0,-0.7693,4.0,4.0,2.0,0,0,0,0,-9.2839,-0.00092839,-1.01658705,next_funding_or_cost
FRC1_SOLUSDT_3783,binance,SOLUSDT,funding,2025-11-17 00:00:00.003000+00:00,2025-11-17 00:00:00.003000+00:00,2025-11-17 08:00:00.003000+00:00,2025-11-17 08:00:00.003000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3784,binance,SOLUSDT,funding,2025-11-17 08:00:00.003000+00:00,2025-11-17 08:00:00.003000+00:00,2025-11-17 16:00:00.003000+00:00,2025-11-17 16:00:00.003000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.000000000000959e-08,0.0,1.0,0.0,0.0,0.0,-0.0006000000000000959,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3785,binance,SOLUSDT,funding,2025-11-17 16:00:00+00:00,2025-11-17 16:00:00+00:00,2025-11-18 00:00:00+00:00,2025-11-18 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.899e-05,0.0,0.9994,0.0,0.0,0.0,-0.7899,4.0,4.0,2.0,0,0,0,0,-9.0006,-0.00090006,-0.9855657000000001,next_funding_or_cost
FRC1_SOLUSDT_3787,binance,SOLUSDT,funding,2025-11-18 08:00:00.004000+00:00,2025-11-18 08:00:00.004000+00:00,2025-11-18 16:00:00.004000+00:00,2025-11-18 16:00:00.004000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.0780000000000002e-05,0.0,1.0,0.0,0.0,0.0,-0.10780000000000002,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3788,binance,SOLUSDT,funding,2025-11-18 16:00:00+00:00,2025-11-18 16:00:00+00:00,2025-11-19 00:00:00+00:00,2025-11-19 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-6.166e-05,0.0,0.8922,0.0,0.0,0.0,-0.6166,4.0,4.0,2.0,0,0,0,0,-9.107800000000001,-0.0009107800000000001,-0.9973041000000001,next_funding_or_cost
FRC1_SOLUSDT_3790,binance,SOLUSDT,funding,2025-11-19 08:00:00+00:00,2025-11-19 08:00:00+00:00,2025-11-19 16:00:00+00:00,2025-11-19 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-9.601999999999999e-05,0.0,0.8916,0.0,0.0,0.0,-0.9601999999999999,4.0,4.0,2.0,0,0,0,0,-9.1084,-0.00091084,-0.9973698,next_funding_or_cost
FRC1_SOLUSDT_3793,binance,SOLUSDT,funding,2025-11-20 08:00:00+00:00,2025-11-20 08:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-20 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3794,binance,SOLUSDT,funding,2025-11-20 16:00:00+00:00,2025-11-20 16:00:00+00:00,2025-11-21 00:00:00+00:00,2025-11-21 00:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00019397000000000001,0.0,1.0,0.0,0.0,0.0,-1.9397000000000002,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3796,binance,SOLUSDT,funding,2025-11-21 08:00:00+00:00,2025-11-21 08:00:00+00:00,2025-11-21 16:00:00+00:00,2025-11-21 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00017137,0.0,0.5033,0.0,0.0,0.0,-1.7137,4.0,4.0,2.0,0,0,0,0,-9.4967,-0.00094967,-1.03988865,next_funding_or_cost
FRC1_SOLUSDT_3808,binance,SOLUSDT,funding,2025-11-25 08:00:00.009000+00:00,2025-11-25 08:00:00.009000+00:00,2025-11-25 16:00:00.009000+00:00,2025-11-25 16:00:00.009000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00026648000000000004,0.0,0.8543,0.0,0.0,0.0,-2.6648000000000005,4.0,4.0,2.0,0,0,0,0,-9.1457,-0.00091457,-1.00145415,next_funding_or_cost
FRC1_SOLUSDT_3811,binance,SOLUSDT,funding,2025-11-26 08:00:00.001000+00:00,2025-11-26 08:00:00.001000+00:00,2025-11-26 16:00:00.001000+00:00,2025-11-26 16:00:00.001000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00018604,0.0,1.0,0.0,0.0,0.0,-1.8604,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3813,binance,SOLUSDT,funding,2025-11-27 00:00:00.013000+00:00,2025-11-27 00:00:00.013000+00:00,2025-11-27 08:00:00.013000+00:00,2025-11-27 08:00:00.013000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00010075000000000001,0.0,0.882,0.0,0.0,0.0,-1.0075,4.0,4.0,2.0,0,0,0,0,-9.118,-0.0009118,-0.998421,next_funding_or_cost
FRC1_SOLUSDT_3820,binance,SOLUSDT,funding,2025-11-29 08:00:00.005000+00:00,2025-11-29 08:00:00.005000+00:00,2025-11-29 16:00:00.005000+00:00,2025-11-29 16:00:00.005000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.011e-05,0.0,0.61,0.0,0.0,0.0,-0.5011,4.0,4.0,2.0,0,0,0,0,-9.39,-0.0009390000000000001,-1.028205,next_funding_or_cost
FRC1_SOLUSDT_3822,binance,SOLUSDT,funding,2025-11-30 00:00:00.003000+00:00,2025-11-30 00:00:00.003000+00:00,2025-11-30 08:00:00.003000+00:00,2025-11-30 08:00:00.003000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-5.090000000000007e-06,0.0,0.7173,0.0,0.0,0.0,-0.05090000000000007,4.0,4.0,2.0,0,0,0,0,-9.2827,-0.00092827,-1.01645565,next_funding_or_cost
FRC1_SOLUSDT_3823,binance,SOLUSDT,funding,2025-11-30 08:00:00+00:00,2025-11-30 08:00:00+00:00,2025-11-30 16:00:00+00:00,2025-11-30 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.738e-05,0.0,0.6664,0.0,0.0,0.0,0.1738,4.0,4.0,2.0,0,0,0,0,-9.3336,-0.00093336,-1.0220292,next_funding_or_cost
FRC1_SOLUSDT_3824,binance,SOLUSDT,funding,2025-11-30 16:00:00.004000+00:00,2025-11-30 16:00:00.004000+00:00,2025-12-01 00:00:00.004000+00:00,2025-12-01 00:00:00.004000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,1.5980000000000006e-05,0.0,0.8402,0.0,0.0,0.0,0.15980000000000005,4.0,4.0,2.0,0,0,0,0,-9.1598,-0.00091598,-1.0029981000000001,next_funding_or_cost
FRC1_SOLUSDT_3825,binance,SOLUSDT,funding,2025-12-01 00:00:00+00:00,2025-12-01 00:00:00+00:00,2025-12-01 08:00:00+00:00,2025-12-01 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-0.00019161,0.0,1.0,0.0,0.0,0.0,-1.9161,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3831,binance,SOLUSDT,funding,2025-12-03 00:00:00+00:00,2025-12-03 00:00:00+00:00,2025-12-03 08:00:00+00:00,2025-12-03 08:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-1.1649999999999999e-05,0.0,1.0,0.0,0.0,0.0,-0.11649999999999999,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3832,binance,SOLUSDT,funding,2025-12-03 08:00:00+00:00,2025-12-03 08:00:00+00:00,2025-12-03 16:00:00+00:00,2025-12-03 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.3970000000000003e-05,0.0,0.8835000000000001,0.0,0.0,0.0,-0.23970000000000002,4.0,4.0,2.0,0,0,0,0,-9.1165,-0.0009116500000000001,-0.99825675,next_funding_or_cost
FRC1_SOLUSDT_3833,binance,SOLUSDT,funding,2025-12-03 16:00:00.005000+00:00,2025-12-03 16:00:00.005000+00:00,2025-12-04 00:00:00.005000+00:00,2025-12-04 00:00:00.005000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,3.562e-05,0.0,0.6438,0.0,0.0,0.0,0.3562,4.0,4.0,2.0,0,0,0,0,-9.356200000000001,-0.0009356200000000001,-1.0245039,next_funding_or_cost
FRC1_SOLUSDT_3834,binance,SOLUSDT,funding,2025-12-04 00:00:00.012000+00:00,2025-12-04 00:00:00.012000+00:00,2025-12-04 08:00:00.012000+00:00,2025-12-04 08:00:00.012000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-2.788000000000001e-05,0.0,1.0,0.0,0.0,0.0,-0.2788000000000001,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
FRC1_SOLUSDT_3835,binance,SOLUSDT,funding,2025-12-04 08:00:00+00:00,2025-12-04 08:00:00+00:00,2025-12-04 16:00:00+00:00,2025-12-04 16:00:00+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,2.788000000000001e-05,0.0,0.7212,0.0,0.0,0.0,0.2788000000000001,4.0,4.0,2.0,0,0,0,0,-9.2788,-0.0009278800000000001,-1.0160286,next_funding_or_cost
FRC1_SOLUSDT_3836,binance,SOLUSDT,funding,2025-12-04 16:00:00.011000+00:00,2025-12-04 16:00:00.011000+00:00,2025-12-05 00:00:00.011000+00:00,2025-12-05 00:00:00.011000+00:00,3.3333333333333335,3.3333333333333335,0.0,0.01,0.0,-7.417e-05,0.0,1.0,0.0,0.0,0.0,-0.7417,4.0,4.0,2.0,0,0,0,0,-9.0,-0.0009,-0.9854999999999999,next_funding_or_cost
