window_id,train_start,train_end,test_start,test_end,prototype,sizing_mode,trade_count,total_return,profit_factor,max_drawdown,avg_trade_return,sample_status
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P0_ALL_TREND_CONTEXT,fixed_risk_0_5pct,33,0.07570800748854278,2.2000446434119074,-0.014407909294436916,0.002294182045107357,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_2x,33,0.3105334840335523,1.7131925523655178,-0.07486863496410534,0.009410105576774313,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P1_C1_FIRST_BREAKOUT,fixed_risk_0_5pct,33,0.07570800748854278,2.2000446434119074,-0.014407909294436916,0.002294182045107357,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_2x,27,0.3745387371996094,2.1149622720033396,-0.09046655042392937,0.013871805081467015,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P2_STRONG_BREAKOUT,fixed_risk_0_5pct,27,0.08322799712966433,2.7876902474282788,-0.020519733611588542,0.00308251841220979,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_2x,8,0.23051680095540084,2.8933010485473933,-0.07486863496410534,0.028814600119425104,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P3_MOMENTUM_TOP20,fixed_risk_0_5pct,8,0.028007467515583695,3.64444362075731,-0.006427689188032826,0.003500933439447962,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_2x,17,0.31810444629069434,2.4038868394219217,-0.06611237853918395,0.018712026252393786,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P4_BREAKOUT_TOP20,fixed_risk_0_5pct,17,0.04291276340449923,2.0993889753883934,-0.015166843119787554,0.0025242802002646606,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_2x,12,0.29282773835521847,2.4654399064991437,-0.06611237853918395,0.02440231152960154,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P5_MOMENTUM_AND_BREAKOUT_TOP40,fixed_risk_0_5pct,12,0.040012850566608416,2.6182018367116267,-0.008531114564298448,0.0033344042138840346,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_2x,19,0.3137412394562391,2.140773779016472,-0.07486863496410534,0.016512696813486268,valid
4,2025-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-01-01 00:00:00+00:00,2026-04-01 00:00:00+00:00,P6_MOMENTUM_OR_BREAKOUT_TOP20,fixed_risk_0_5pct,19,0.043720798553630535,2.0409530215231566,-0.015166843119787554,0.0023010946607173966,valid
