factor,horizon,group_type,group_value,event_count,sample_sufficient,q5_minus_q1,direction_consistency,monotonicity_violations,same_direction_as_full,candidate_status,status_note
volatility_ratio_short_long,32,trend_regime,unavailable,1278,True,0.013509634914434809,0.75,1.0,True,candidate_for_validation,ok
volatility_ratio_short_long,32,volatility_regime,unavailable,1278,True,0.013509634914434809,0.75,1.0,True,candidate_for_validation,ok
body_ratio,1,year_group,2024,569,True,0.007733018594595828,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,year_group,2025,518,True,0.007741651826753936,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,year_group,2026,191,True,0.006989098044020602,0.75,1.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2024Q1,197,True,0.007154847899915631,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2024Q2,103,True,0.009137473692683008,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2024Q3,105,True,0.005200477131695443,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2024Q4,164,True,0.008896591204520576,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2025Q1,99,True,0.007063608197548415,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2025Q2,145,True,0.008904632682396278,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2025Q3,169,True,0.006406347886486748,0.75,1.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2025Q4,105,True,0.007164627703125464,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,quarter_group,2026Q1,106,True,0.006725316240587717,0.5,2.0,True,weak_candidate,ok
body_ratio,1,quarter_group,2026Q2,85,True,0.005646037592765307,0.75,1.0,True,candidate_for_validation,ok
body_ratio,1,trend_regime,unavailable,1278,True,0.007421442501837608,1.0,0.0,True,candidate_for_validation,ok
body_ratio,1,volatility_regime,unavailable,1278,True,0.007421442501837608,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,year_group,2024,569,True,0.00783110257860555,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,year_group,2025,518,True,0.007960245254880597,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,year_group,2026,191,True,0.007149898443490822,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2024Q1,197,True,0.005098372376130242,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2024Q2,103,True,0.006059586993385009,0.5,2.0,True,weak_candidate,ok
body_ratio,4,quarter_group,2024Q3,105,True,0.005689769866411846,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2024Q4,164,True,0.010839809487367935,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2025Q1,99,True,0.005594904318364691,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2025Q2,145,True,0.008365094608429092,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2025Q3,169,True,0.007346454378399722,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2025Q4,105,True,0.009192328877673251,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2026Q1,106,True,0.006144003901369598,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,quarter_group,2026Q2,85,True,0.00663690829440919,0.75,1.0,True,candidate_for_validation,ok
body_ratio,4,trend_regime,unavailable,1278,True,0.007372421108640422,1.0,0.0,True,candidate_for_validation,ok
body_ratio,4,volatility_regime,unavailable,1278,True,0.007372421108640422,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,year_group,2024,569,True,0.008432628381762555,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,year_group,2025,518,True,0.008025615936179224,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,year_group,2026,191,True,0.006847504167374736,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2024Q1,197,True,0.005304542171346735,0.5,2.0,True,weak_candidate,ok
body_ratio,8,quarter_group,2024Q2,103,True,0.006901114424729568,0.5,2.0,True,weak_candidate,ok
body_ratio,8,quarter_group,2024Q3,105,True,0.006264317930563985,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2024Q4,164,True,0.011451616686297955,0.75,1.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2025Q1,99,True,0.003288869694704227,0.75,1.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2025Q2,145,True,0.011216783526708258,0.75,1.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2025Q3,169,True,0.00775697320792724,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2025Q4,105,True,0.008259447587487588,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2026Q1,106,True,0.0069137622890912765,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,quarter_group,2026Q2,85,True,0.0046321513708471665,0.75,1.0,True,candidate_for_validation,ok
body_ratio,8,trend_regime,unavailable,1278,True,0.007499455996830622,1.0,0.0,True,candidate_for_validation,ok
body_ratio,8,volatility_regime,unavailable,1278,True,0.007499455996830622,1.0,0.0,True,candidate_for_validation,ok
body_ratio,16,year_group,2024,569,True,0.00982031555088608,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,year_group,2025,518,True,0.007108565583381862,1.0,0.0,True,candidate_for_validation,ok
body_ratio,16,year_group,2026,191,True,0.003248045195791612,0.5,2.0,True,weak_candidate,ok
body_ratio,16,quarter_group,2024Q1,197,True,0.0055883288721100405,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2024Q2,103,True,0.007964859897696252,0.5,2.0,True,weak_candidate,ok
body_ratio,16,quarter_group,2024Q3,105,True,0.012453637173762192,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2024Q4,164,True,0.010520983415379458,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2025Q1,99,True,-0.0015829123784689252,0.5,2.0,False,weak_candidate,ok
body_ratio,16,quarter_group,2025Q2,145,True,0.010711900317648425,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2025Q3,169,True,0.007843698222423697,1.0,0.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2025Q4,105,True,0.008383911344607786,1.0,0.0,True,candidate_for_validation,ok
body_ratio,16,quarter_group,2026Q1,106,True,0.0023854674752338753,0.25,3.0,True,descriptive_only,ok
body_ratio,16,quarter_group,2026Q2,85,True,0.0036602025547444383,0.75,1.0,True,candidate_for_validation,ok
body_ratio,16,trend_regime,unavailable,1278,True,0.007388069231071385,1.0,0.0,True,candidate_for_validation,ok
body_ratio,16,volatility_regime,unavailable,1278,True,0.007388069231071385,1.0,0.0,True,candidate_for_validation,ok
body_ratio,32,year_group,2024,569,True,0.012150108364583589,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,year_group,2025,518,True,0.01044185861857911,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,year_group,2026,191,True,0.004984633707111666,0.25,3.0,True,descriptive_only,ok
body_ratio,32,quarter_group,2024Q1,197,True,0.010272791417213161,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2024Q2,103,True,0.0107751264517034,0.5,2.0,True,weak_candidate,ok
body_ratio,32,quarter_group,2024Q3,105,True,0.012275165147407632,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2024Q4,164,True,0.013270991379327211,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2025Q1,99,True,0.004111815995953177,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2025Q2,145,True,0.009688236789845473,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2025Q3,169,True,0.010447547079268399,1.0,0.0,True,candidate_for_validation,ok
body_ratio,32,quarter_group,2025Q4,105,True,0.018615171933574592,0.5,2.0,True,weak_candidate,ok
body_ratio,32,quarter_group,2026Q1,106,True,0.006505481936022271,0.5,2.0,True,weak_candidate,ok
body_ratio,32,quarter_group,2026Q2,85,True,0.005156306678559538,0.75,1.0,True,candidate_for_validation,ok
body_ratio,32,trend_regime,unavailable,1278,True,0.00977001091559073,1.0,0.0,True,candidate_for_validation,ok
body_ratio,32,volatility_regime,unavailable,1278,True,0.00977001091559073,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,year_group,2024,569,True,-0.004865748829596954,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,year_group,2025,518,True,-0.005848310599479666,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,year_group,2026,191,True,-0.0018982600401476037,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2024Q1,197,True,-0.002394533927844256,0.25,3.0,True,descriptive_only,ok
upper_shadow_ratio,1,quarter_group,2024Q2,103,True,-0.007525238721539868,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2024Q3,105,True,-0.0051744326091229175,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2024Q4,164,True,-0.006987432592986391,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2025Q1,99,True,-0.006352587136197934,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2025Q2,145,True,-0.006706147881536067,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2025Q3,169,True,-0.004550383230674379,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2025Q4,105,True,-0.008155968873983937,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,quarter_group,2026Q1,106,True,-0.0012189055823496344,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,1,quarter_group,2026Q2,85,True,-0.0024207845005182037,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,1,trend_regime,unavailable,1278,True,-0.00495496214125362,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,1,volatility_regime,unavailable,1278,True,-0.00495496214125362,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,year_group,2024,569,True,-0.003790848762039112,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,year_group,2025,518,True,-0.005557207785377687,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,year_group,2026,191,True,-0.0027007462215244233,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2024Q1,197,True,0.0018543446449405835,0.75,1.0,False,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2024Q2,103,True,-0.0046236327558599796,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,4,quarter_group,2024Q3,105,True,-0.005808515261830318,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2024Q4,164,True,-0.007598937520742527,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2025Q1,99,True,-0.0050409418837108035,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,4,quarter_group,2025Q2,145,True,-0.005862350498644805,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2025Q3,169,True,-0.004834677959870104,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2025Q4,105,True,-0.009436569205986773,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2026Q1,106,True,-0.000622006686566574,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,quarter_group,2026Q2,85,True,-0.005736928555954959,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,trend_regime,unavailable,1278,True,-0.004024980920441507,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,4,volatility_regime,unavailable,1278,True,-0.004024980920441507,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,year_group,2024,569,True,-0.0040176901319906155,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,year_group,2025,518,True,-0.004224660307358897,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,year_group,2026,191,True,-0.0035009152272983514,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2024Q1,197,True,0.0015744342239706892,0.75,1.0,False,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2024Q2,103,True,-0.005578155387525321,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,8,quarter_group,2024Q3,105,True,-0.005776477135539679,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2024Q4,164,True,-0.0072021341817823875,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2025Q1,99,True,-0.001749369117423594,0.25,3.0,True,descriptive_only,ok
upper_shadow_ratio,8,quarter_group,2025Q2,145,True,-0.006555752786584796,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2025Q3,169,True,-0.0026386081784478092,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,quarter_group,2025Q4,105,True,-0.007471401434368567,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,8,quarter_group,2026Q1,106,True,-0.003019828562450509,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,8,quarter_group,2026Q2,85,True,-0.004299353595637359,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,trend_regime,unavailable,1278,True,-0.0037954047977149,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,8,volatility_regime,unavailable,1278,True,-0.0037954047977149,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,year_group,2024,569,True,-0.007110819281337213,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,year_group,2025,518,True,-0.003958067166335734,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,year_group,2026,191,True,-0.00137272911157269,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2024Q1,197,True,0.003284918614303487,0.75,1.0,False,candidate_for_validation,ok
upper_shadow_ratio,16,quarter_group,2024Q2,103,True,-0.013941669854765911,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2024Q3,105,True,-0.01210729185012992,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,quarter_group,2024Q4,164,True,-0.008807997859698428,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,quarter_group,2025Q1,99,True,0.00047947589834936716,0.5,2.0,False,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2025Q2,145,True,-0.007718431633650288,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,quarter_group,2025Q3,169,True,-0.0029675795803128313,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2025Q4,105,True,-0.005299094795704261,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2026Q1,106,True,0.0004675942090304882,0.5,2.0,False,weak_candidate,ok
upper_shadow_ratio,16,quarter_group,2026Q2,85,True,-0.007330423397850264,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,16,trend_regime,unavailable,1278,True,-0.004622932888350048,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,16,volatility_regime,unavailable,1278,True,-0.004622932888350048,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,year_group,2024,569,True,-0.01101331177185718,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,year_group,2025,518,True,-0.007056118175749705,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,year_group,2026,191,True,-0.002008166658712886,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,32,quarter_group,2024Q1,197,True,-0.0005695355958966978,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,32,quarter_group,2024Q2,103,True,-0.01845493831849751,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,32,quarter_group,2024Q3,105,True,-0.015263097275134401,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,32,quarter_group,2024Q4,164,True,-0.01402012523771012,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2025Q1,99,True,-0.0033733929758080314,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2025Q2,145,True,-0.0037836156416586495,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2025Q3,169,True,-0.012633755188729133,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2025Q4,105,True,-0.009213430654653859,1.0,0.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2026Q1,106,True,-0.0029337558734972317,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,quarter_group,2026Q2,85,True,-0.002996920439263578,0.5,2.0,True,weak_candidate,ok
upper_shadow_ratio,32,trend_regime,unavailable,1278,True,-0.00786963871623575,0.75,1.0,True,candidate_for_validation,ok
upper_shadow_ratio,32,volatility_regime,unavailable,1278,True,-0.00786963871623575,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,year_group,2024,569,True,-0.0042664987790261765,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,year_group,2025,518,True,-0.003713682566755371,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,year_group,2026,191,True,-0.0032509864686446803,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2024Q1,197,True,-0.004220295335232951,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2024Q2,103,True,-0.002832024866015679,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2024Q3,105,True,-0.0032208234857627497,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,1,quarter_group,2024Q4,164,True,-0.004995504296882855,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2025Q1,99,True,-0.002352413230107092,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2025Q2,145,True,-0.00724564202630925,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2025Q3,169,True,-0.0025146429801256812,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,1,quarter_group,2025Q4,105,True,-0.0034267039669958524,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2026Q1,106,True,-0.004389584275385397,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,quarter_group,2026Q2,85,True,-0.0024484208741116197,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,1,trend_regime,unavailable,1278,True,-0.003924682499606792,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,1,volatility_regime,unavailable,1278,True,-0.003924682499606792,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,year_group,2024,569,True,-0.005562129345320799,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,year_group,2025,518,True,-0.004869032696444869,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,year_group,2026,191,True,-0.0061954461723115715,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2024Q1,197,True,-0.007623322562259505,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,quarter_group,2024Q2,103,True,-0.004917191734144908,1.0,0.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2024Q3,105,True,-0.0016811738085882114,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2024Q4,164,True,-0.006304440830160055,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,quarter_group,2025Q1,99,True,-0.0022202524233341965,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2025Q2,145,True,-0.005519080689239458,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,quarter_group,2025Q3,169,True,-0.00472446412711699,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,quarter_group,2025Q4,105,True,-0.0059475238053502775,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2026Q1,106,True,-0.008824013409109224,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,quarter_group,2026Q2,85,True,-0.0036287254280022614,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,4,trend_regime,unavailable,1278,True,-0.005018540352338547,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,4,volatility_regime,unavailable,1278,True,-0.005018540352338547,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,year_group,2024,569,True,-0.00617721769829967,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,8,year_group,2025,518,True,-0.006408645383337011,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,year_group,2026,191,True,-0.007122985284138507,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2024Q1,197,True,-0.0068761857550877605,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,8,quarter_group,2024Q2,103,True,-0.008970832833639208,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2024Q3,105,True,-0.0017987100165779736,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,8,quarter_group,2024Q4,164,True,-0.005397761430477741,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,8,quarter_group,2025Q1,99,True,-0.002253212965824175,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2025Q2,145,True,-0.008241953215356238,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2025Q3,169,True,-0.005150675065446995,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2025Q4,105,True,-0.010186403995804299,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2026Q1,106,True,-0.009993143424639134,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,quarter_group,2026Q2,85,True,-0.003907093853502362,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,trend_regime,unavailable,1278,True,-0.006327203483504521,1.0,0.0,True,candidate_for_validation,ok
lower_shadow_ratio,8,volatility_regime,unavailable,1278,True,-0.006327203483504521,1.0,0.0,True,candidate_for_validation,ok
lower_shadow_ratio,16,year_group,2024,569,True,-0.00474012717889936,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,year_group,2025,518,True,-0.004893801766206572,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,16,year_group,2026,191,True,-0.004184094463064553,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2024Q1,197,True,-0.008227700010781653,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2024Q2,103,True,-0.0037790017449309543,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2024Q3,105,True,-0.0014572484930813756,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2024Q4,164,True,-0.0033545990018244397,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2025Q1,99,True,0.002163043277996374,0.5,2.0,False,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2025Q2,145,True,-0.005360237301643091,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2025Q3,169,True,-0.003125805029772874,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2025Q4,105,True,-0.01191747363984513,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,16,quarter_group,2026Q1,106,True,-0.009089582272248639,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,16,quarter_group,2026Q2,85,True,0.0019896526234745157,0.75,1.0,False,candidate_for_validation,ok
lower_shadow_ratio,16,trend_regime,unavailable,1278,True,-0.0050207455936521605,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,16,volatility_regime,unavailable,1278,True,-0.0050207455936521605,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,32,year_group,2024,569,True,-0.0033095501176552125,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,year_group,2025,518,True,-0.004951643709859332,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,32,year_group,2026,191,True,-0.009049827063082327,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,32,quarter_group,2024Q1,197,True,-0.011551970692310443,0.25,3.0,True,descriptive_only,ok
lower_shadow_ratio,32,quarter_group,2024Q2,103,True,-3.355382902132942e-05,0.25,3.0,True,descriptive_only,ok
lower_shadow_ratio,32,quarter_group,2024Q3,105,True,-1.6603834310553386e-05,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,32,quarter_group,2024Q4,164,True,-0.0023171133995065225,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2025Q1,99,True,0.0005496283725581917,0.5,2.0,False,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2025Q2,145,True,-0.007500331577158527,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2025Q3,169,True,-0.00013417272015364343,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2025Q4,105,True,-0.014654326588850037,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2026Q1,106,True,-0.015227031739018682,0.5,2.0,True,weak_candidate,ok
lower_shadow_ratio,32,quarter_group,2026Q2,85,True,-0.00014296901320098865,0.25,3.0,True,descriptive_only,ok
lower_shadow_ratio,32,trend_regime,unavailable,1278,True,-0.005153046715192745,0.75,1.0,True,candidate_for_validation,ok
lower_shadow_ratio,32,volatility_regime,unavailable,1278,True,-0.005153046715192745,0.75,1.0,True,candidate_for_validation,ok
close_location,1,year_group,2024,569,True,0.004865748829596954,1.0,0.0,True,candidate_for_validation,ok
close_location,1,year_group,2025,518,True,0.005848310599479666,1.0,0.0,True,candidate_for_validation,ok
close_location,1,year_group,2026,191,True,0.0019394102303183416,0.75,1.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2024Q1,197,True,0.002394533927844256,0.25,3.0,True,descriptive_only,ok
close_location,1,quarter_group,2024Q2,103,True,0.007525238721539868,1.0,0.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2024Q3,105,True,0.0051744326091229175,1.0,0.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2024Q4,164,True,0.006987432592986391,0.75,1.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2025Q1,99,True,0.006352587136197934,1.0,0.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2025Q2,145,True,0.006706147881536067,0.75,1.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2025Q3,169,True,0.004550383230674379,0.75,1.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2025Q4,105,True,0.008155968873983937,0.75,1.0,True,candidate_for_validation,ok
close_location,1,quarter_group,2026Q1,106,True,0.0015790157249673804,0.5,2.0,True,weak_candidate,ok
close_location,1,quarter_group,2026Q2,85,True,0.0024207845005182037,0.5,2.0,True,weak_candidate,ok
close_location,1,trend_regime,unavailable,1278,True,0.00495496214125362,1.0,0.0,True,candidate_for_validation,ok
close_location,1,volatility_regime,unavailable,1278,True,0.00495496214125362,1.0,0.0,True,candidate_for_validation,ok
